Resource,P2P (SFL),Date
Parsnip,0.01945,2024-12-12 08:30
Radish,0.05105833,2024-12-12 08:30
Wheat,0.07406667,2024-12-12 08:30
Kale,0.09835818,2024-12-12 08:30
Apple,0.07035455,2024-12-12 08:30
Blueberry,0.04346,2024-12-12 08:30
Orange,0.07729524,2024-12-12 08:30
Eggplant,0.019872,2024-12-12 08:30
Corn,0.037,2024-12-12 08:30
Banana,0.061,2024-12-12 08:30
Soybean,0.0056,2024-12-12 08:30
Grape,0.78,2024-12-12 08:30
Rice,0.78888889,2024-12-12 08:30
Olive,0.95833333,2024-12-12 08:30
Tomato,0.0195375,2024-12-12 08:30
Lemon,0.042,2024-12-12 08:30
Barley,0.102,2024-12-12 08:30
Wood,0.0309374,2024-12-12 08:30
Stone,0.10443333,2024-12-12 08:30
Iron,0.471425,2024-12-12 08:30
Gold,1.8975,2024-12-12 08:30
Egg,0.064,2024-12-12 08:30
Honey,0.158,2024-12-12 08:30
Crimstone,3.9999,2024-12-12 08:30
Leather,0.477,2024-12-12 08:30
Wool,0.02225,2024-12-12 08:30
Merino Wool,0.4,2024-12-12 08:30
Feather,0.00729697,2024-12-12 08:30
Milk,0.39982,2024-12-12 08:30
Goblin Emblem,0.096,2024-12-12 08:30
Bumpkin Emblem,0.118,2024-12-12 08:30
Sunflorian Emblem,0.12,2024-12-12 08:30
Nightshade Emblem,0.0825,2024-12-12 08:30
Sunflower,0.0016499,2024-12-12 08:45
Potato,0.002,2024-12-12 08:45
Pumpkin,0.002284,2024-12-12 08:45
Carrot,0.0048,2024-12-12 08:45
Cabbage,0.0040665,2024-12-12 08:45
Beetroot,0.013461,2024-12-12 08:45
Cauliflower,0.01339787,2024-12-12 08:45
Parsnip,0.01944493,2024-12-12 08:45
Radish,0.05105455,2024-12-12 08:45
Wheat,0.07187391,2024-12-12 08:45
Kale,0.09834681,2024-12-12 08:45
Apple,0.06944444,2024-12-12 08:45
Blueberry,0.04347273,2024-12-12 08:45
Orange,0.0807,2024-12-12 08:45
Eggplant,0.01987182,2024-12-12 08:45
Corn,0.0368,2024-12-12 08:45
Banana,0.06,2024-12-12 08:45
Soybean,0.0056,2024-12-12 08:45
Grape,0.78,2024-12-12 08:45
Rice,0.785,2024-12-12 08:45
Olive,0.97332,2024-12-12 08:45
Tomato,0.01923077,2024-12-12 08:45
Lemon,0.04433,2024-12-12 08:45
Barley,0.102,2024-12-12 08:45
Wood,0.03093575,2024-12-12 08:45
Stone,0.105,2024-12-12 08:45
Iron,0.475,2024-12-12 08:45
Gold,1.82166471,2024-12-12 08:45
Egg,0.063,2024-12-12 08:45
Honey,0.158,2024-12-12 08:45
Crimstone,3.89,2024-12-12 08:45
Leather,0.477,2024-12-12 08:45
Wool,0.02225,2024-12-12 08:45
Merino Wool,0.4,2024-12-12 08:45
Feather,0.0072,2024-12-12 08:45
Milk,0.39985,2024-12-12 08:45
Goblin Emblem,0.096,2024-12-12 08:45
Bumpkin Emblem,0.118,2024-12-12 08:45
Sunflorian Emblem,0.12,2024-12-12 08:45
Nightshade Emblem,0.0825,2024-12-12 08:45
Sunflower,0.0016,2024-12-12 09:30
Potato,0.002,2024-12-12 09:30
Pumpkin,0.002284,2024-12-12 09:30
Carrot,0.0048,2024-12-12 09:30
Cabbage,0.004066,2024-12-12 09:30
Beetroot,0.013,2024-12-12 09:30
Cauliflower,0.013396,2024-12-12 09:30
Parsnip,0.01944475,2024-12-12 09:30
Radish,0.051045,2024-12-12 09:30
Wheat,0.07187349,2024-12-12 09:30
Kale,0.09834267,2024-12-12 09:30
Apple,0.070354,2024-12-12 09:30
Blueberry,0.04347333,2024-12-12 09:30
Orange,0.0807,2024-12-12 09:30
Eggplant,0.01987031,2024-12-12 09:30
Corn,0.0368,2024-12-12 09:30
Banana,0.06,2024-12-12 09:30
Soybean,0.0056,2024-12-12 09:30
Grape,0.78,2024-12-12 09:30
Rice,0.78498,2024-12-12 09:30
Olive,0.973332,2024-12-12 09:30
Tomato,0.01949833,2024-12-12 09:30
Lemon,0.04432,2024-12-12 09:30
Barley,0.102,2024-12-12 09:30
Wood,0.030934,2024-12-12 09:30
Stone,0.105,2024-12-12 09:30
Iron,0.475,2024-12-12 09:30
Gold,1.82198333,2024-12-12 09:30
Egg,0.06832667,2024-12-12 09:30
Honey,0.158,2024-12-12 09:30
Crimstone,4.0,2024-12-12 09:30
Leather,0.47,2024-12-12 09:30
Wool,0.02225,2024-12-12 09:30
Merino Wool,0.39,2024-12-12 09:30
Feather,0.0072,2024-12-12 09:30
Milk,0.39166667,2024-12-12 09:30
Goblin Emblem,0.096,2024-12-12 09:30
Bumpkin Emblem,0.118,2024-12-12 09:30
Sunflorian Emblem,0.12,2024-12-12 09:30
Nightshade Emblem,0.0825,2024-12-12 09:30
Sunflower,0.00159986,2024-12-12 09:45
Potato,0.002,2024-12-12 09:45
Pumpkin,0.002284,2024-12-12 09:45
Carrot,0.0048,2024-12-12 09:45
Cabbage,0.004066,2024-12-12 09:45
Beetroot,0.0136666,2024-12-12 09:45
Cauliflower,0.013396,2024-12-12 09:45
Parsnip,0.01944944,2024-12-12 09:45
Radish,0.05105,2024-12-12 09:45
Wheat,0.074,2024-12-12 09:45
Kale,0.10009412,2024-12-12 09:45
Apple,0.07037,2024-12-12 09:45
Blueberry,0.04347333,2024-12-12 09:45
Orange,0.0807,2024-12-12 09:45
Eggplant,0.0192,2024-12-12 09:45
Corn,0.0368,2024-12-12 09:45
Banana,0.061,2024-12-12 09:45
Soybean,0.0056,2024-12-12 09:45
Grape,0.78,2024-12-12 09:45
Rice,0.785,2024-12-12 09:45
Olive,0.973332,2024-12-12 09:45
Tomato,0.01949833,2024-12-12 09:45
Lemon,0.04432195,2024-12-12 09:45
Barley,0.104,2024-12-12 09:45
Wood,0.030935,2024-12-12 09:45
Stone,0.1,2024-12-12 09:45
Iron,0.475856,2024-12-12 09:45
Gold,1.80434783,2024-12-12 09:45
Egg,0.06666,2024-12-12 09:45
Honey,0.15796667,2024-12-12 09:45
Crimstone,4.0,2024-12-12 09:45
Leather,0.477,2024-12-12 09:45
Wool,0.02225,2024-12-12 09:45
Merino Wool,0.4,2024-12-12 09:45
Feather,0.0072,2024-12-12 09:45
Milk,0.39165,2024-12-12 09:45
Goblin Emblem,0.096,2024-12-12 09:45
Bumpkin Emblem,0.118,2024-12-12 09:45
Sunflorian Emblem,0.12,2024-12-12 09:45
Nightshade Emblem,0.0825,2024-12-12 09:45
Sunflower,0.00159917,2024-12-12 10:00
Potato,0.00199995,2024-12-12 10:00
Pumpkin,0.0022835,2024-12-12 10:00
Carrot,0.0048,2024-12-12 10:00
Cabbage,0.004066,2024-12-12 10:00
Beetroot,0.0136666,2024-12-12 10:00
Cauliflower,0.013396,2024-12-12 10:00
Parsnip,0.0194,2024-12-12 10:00
Radish,0.05105,2024-12-12 10:00
Wheat,0.0766,2024-12-12 10:00
Kale,0.09998,2024-12-12 10:00
Apple,0.0703,2024-12-12 10:00
Blueberry,0.04347333,2024-12-12 10:00
Orange,0.08,2024-12-12 10:00
Eggplant,0.0192,2024-12-12 10:00
Corn,0.0368,2024-12-12 10:00
Banana,0.061,2024-12-12 10:00
Soybean,0.0056,2024-12-12 10:00
Grape,0.78,2024-12-12 10:00
Rice,0.785,2024-12-12 10:00
Olive,0.973332,2024-12-12 10:00
Tomato,0.01949833,2024-12-12 10:00
Lemon,0.04432,2024-12-12 10:00
Barley,0.104,2024-12-12 10:00
Wood,0.030934,2024-12-12 10:00
Stone,0.105,2024-12-12 10:00
Iron,0.473,2024-12-12 10:00
Gold,1.80434783,2024-12-12 10:00
Egg,0.066656,2024-12-12 10:00
Honey,0.15795714,2024-12-12 10:00
Crimstone,4.0,2024-12-12 10:00
Leather,0.47,2024-12-12 10:00
Wool,0.02225,2024-12-12 10:00
Merino Wool,0.4,2024-12-12 10:00
Feather,0.006,2024-12-12 10:00
Milk,0.39,2024-12-12 10:00
Goblin Emblem,0.096,2024-12-12 10:00
Bumpkin Emblem,0.118,2024-12-12 10:00
Sunflorian Emblem,0.12,2024-12-12 10:00
Nightshade Emblem,0.0825,2024-12-12 10:00
Sunflower,0.00139495,2024-12-12 10:30
Potato,0.00199995,2024-12-12 10:30
Pumpkin,0.002284,2024-12-12 10:30
Carrot,0.004666,2024-12-12 10:30
Cabbage,0.004066,2024-12-12 10:30
Beetroot,0.01366296,2024-12-12 10:30
Cauliflower,0.01339533,2024-12-12 10:30
Parsnip,0.019399,2024-12-12 10:30
Radish,0.05103636,2024-12-12 10:30
Wheat,0.0766,2024-12-12 10:30
Kale,0.0999,2024-12-12 10:30
Apple,0.0703,2024-12-12 10:30
Blueberry,0.04190476,2024-12-12 10:30
Orange,0.08,2024-12-12 10:30
Eggplant,0.0197999,2024-12-12 10:30
Corn,0.037,2024-12-12 10:30
Banana,0.06,2024-12-12 10:30
Soybean,0.0055,2024-12-12 10:30
Grape,0.78,2024-12-12 10:30
Rice,0.785,2024-12-12 10:30
Olive,0.973332,2024-12-12 10:30
Tomato,0.019,2024-12-12 10:30
Lemon,0.04431,2024-12-12 10:30
Barley,0.104,2024-12-12 10:30
Wood,0.030934,2024-12-12 10:30
Stone,0.105,2024-12-12 10:30
Iron,0.47584,2024-12-12 10:30
Gold,1.8,2024-12-12 10:30
Egg,0.0666,2024-12-12 10:30
Honey,0.15792857,2024-12-12 10:30
Crimstone,4.0,2024-12-12 10:30
Leather,0.47,2024-12-12 10:30
Wool,0.02225,2024-12-12 10:30
Merino Wool,0.39998,2024-12-12 10:30
Feather,0.005,2024-12-12 10:30
Milk,0.39,2024-12-12 10:30
Goblin Emblem,0.096,2024-12-12 10:30
Bumpkin Emblem,0.118,2024-12-12 10:30
Sunflorian Emblem,0.12,2024-12-12 10:30
Nightshade Emblem,0.0825,2024-12-12 10:30
Sunflower,0.0013948,2024-12-12 10:45
Potato,0.0021,2024-12-12 10:45
Pumpkin,0.002083,2024-12-12 10:45
Carrot,0.0049749,2024-12-12 10:45
Cabbage,0.004066,2024-12-12 10:45
Beetroot,0.0136,2024-12-12 10:45
Cauliflower,0.0123,2024-12-12 10:45
Parsnip,0.0193999,2024-12-12 10:45
Radish,0.0511,2024-12-12 10:45
Wheat,0.07659565,2024-12-12 10:45
Kale,0.0999,2024-12-12 10:45
Apple,0.07036,2024-12-12 10:45
Blueberry,0.04181818,2024-12-12 10:45
Orange,0.08,2024-12-12 10:45
Eggplant,0.018081,2024-12-12 10:45
Corn,0.037,2024-12-12 10:45
Banana,0.06,2024-12-12 10:45
Soybean,0.0056,2024-12-12 10:45
Grape,0.77555556,2024-12-12 10:45
Rice,0.785,2024-12-12 10:45
Olive,0.97329483,2024-12-12 10:45
Tomato,0.019,2024-12-12 10:45
Lemon,0.0443,2024-12-12 10:45
Barley,0.104,2024-12-12 10:45
Wood,0.030928,2024-12-12 10:45
Stone,0.10388889,2024-12-12 10:45
Iron,0.4758,2024-12-12 10:45
Gold,1.8975,2024-12-12 10:45
Egg,0.066585,2024-12-12 10:45
Honey,0.15681818,2024-12-12 10:45
Crimstone,3.99966667,2024-12-12 10:45
Leather,0.4699,2024-12-12 10:45
Wool,0.02225,2024-12-12 10:45
Merino Wool,0.39998,2024-12-12 10:45
Feather,0.005,2024-12-12 10:45
Milk,0.39,2024-12-12 10:45
Goblin Emblem,0.096,2024-12-12 10:45
Bumpkin Emblem,0.118,2024-12-12 10:45
Sunflorian Emblem,0.12,2024-12-12 10:45
Nightshade Emblem,0.0825,2024-12-12 10:45
Sunflower,0.0013885,2024-12-12 11:15
Potato,0.002095,2024-12-12 11:15
Pumpkin,0.0020826,2024-12-12 11:15
Carrot,0.004974,2024-12-12 11:15
Cabbage,0.004066,2024-12-12 11:15
Beetroot,0.012,2024-12-12 11:15
Cauliflower,0.013392,2024-12-12 11:15
Parsnip,0.01852455,2024-12-12 11:15
Radish,0.0511,2024-12-12 11:15
Wheat,0.07659104,2024-12-12 11:15
Kale,0.09985,2024-12-12 11:15
Apple,0.07018182,2024-12-12 11:15
Blueberry,0.0404,2024-12-12 11:15
Orange,0.08083,2024-12-12 11:15
Eggplant,0.0199845,2024-12-12 11:15
Corn,0.037,2024-12-12 11:15
Banana,0.05994444,2024-12-12 11:15
Soybean,0.0056,2024-12-12 11:15
Grape,0.77555556,2024-12-12 11:15
Rice,0.785,2024-12-12 11:15
Olive,0.97325,2024-12-12 11:15
Tomato,0.01899667,2024-12-12 11:15
Lemon,0.0442,2024-12-12 11:15
Barley,0.102,2024-12-12 11:15
Wood,0.03068493,2024-12-12 11:15
Stone,0.10372333,2024-12-12 11:15
Iron,0.47576,2024-12-12 11:15
Gold,1.896,2024-12-12 11:15
Egg,0.06656857,2024-12-12 11:15
Honey,0.15,2024-12-12 11:15
Crimstone,4.05,2024-12-12 11:15
Leather,0.4699,2024-12-12 11:15
Wool,0.02205882,2024-12-12 11:15
Merino Wool,0.39615455,2024-12-12 11:15
Feather,0.005,2024-12-12 11:15
Milk,0.39,2024-12-12 11:15
Goblin Emblem,0.096,2024-12-12 11:15
Bumpkin Emblem,0.118,2024-12-12 11:15
Sunflorian Emblem,0.12,2024-12-12 11:15
Nightshade Emblem,0.0825,2024-12-12 11:15
Sunflower,0.0013885,2024-12-12 11:45
Potato,0.002095,2024-12-12 11:45
Pumpkin,0.0020826,2024-12-12 11:45
Carrot,0.00497386,2024-12-12 11:45
Cabbage,0.00406667,2024-12-12 11:45
Beetroot,0.011538,2024-12-12 11:45
Cauliflower,0.013392,2024-12-12 11:45
Parsnip,0.01852,2024-12-12 11:45
Radish,0.0511,2024-12-12 11:45
Wheat,0.076585,2024-12-12 11:45
Kale,0.099849,2024-12-12 11:45
Apple,0.07017,2024-12-12 11:45
Blueberry,0.0404,2024-12-12 11:45
Orange,0.08081,2024-12-12 11:45
Eggplant,0.01998,2024-12-12 11:45
Corn,0.0365,2024-12-12 11:45
Banana,0.05994,2024-12-12 11:45
Soybean,0.0056,2024-12-12 11:45
Grape,0.77555556,2024-12-12 11:45
Rice,0.785,2024-12-12 11:45
Olive,0.97325,2024-12-12 11:45
Tomato,0.0189875,2024-12-12 11:45
Lemon,0.04,2024-12-12 11:45
Barley,0.102,2024-12-12 11:45
Wood,0.030684,2024-12-12 11:45
Stone,0.1,2024-12-12 11:45
Iron,0.475,2024-12-12 11:45
Gold,1.896,2024-12-12 11:45
Egg,0.066568,2024-12-12 11:45
Honey,0.15,2024-12-12 11:45
Crimstone,4.1,2024-12-12 11:45
Leather,0.45,2024-12-12 11:45
Wool,0.02189189,2024-12-12 11:45
Merino Wool,0.39615,2024-12-12 11:45
Feather,0.005,2024-12-12 11:45
Milk,0.38998,2024-12-12 11:45
Goblin Emblem,0.096,2024-12-12 11:45
Bumpkin Emblem,0.118,2024-12-12 11:45
Sunflorian Emblem,0.12,2024-12-12 11:45
Nightshade Emblem,0.0825,2024-12-12 11:45
Sunflower,0.0013885,2024-12-12 12:00
Potato,0.002,2024-12-12 12:00
Pumpkin,0.0020826,2024-12-12 12:00
Carrot,0.00496667,2024-12-12 12:00
Cabbage,0.004066,2024-12-12 12:00
Beetroot,0.0136,2024-12-12 12:00
Cauliflower,0.013392,2024-12-12 12:00
Parsnip,0.01852,2024-12-12 12:00
Radish,0.0511,2024-12-12 12:00
Wheat,0.07659,2024-12-12 12:00
Kale,0.099,2024-12-12 12:00
Apple,0.07017,2024-12-12 12:00
Blueberry,0.0404,2024-12-12 12:00
Orange,0.0808,2024-12-12 12:00
Eggplant,0.01998,2024-12-12 12:00
Corn,0.0365,2024-12-12 12:00
Banana,0.05994,2024-12-12 12:00
Soybean,0.00551784,2024-12-12 12:00
Grape,0.77498,2024-12-12 12:00
Rice,0.785,2024-12-12 12:00
Olive,0.97325,2024-12-12 12:00
Tomato,0.0189875,2024-12-12 12:00
Lemon,0.03990196,2024-12-12 12:00
Barley,0.10392625,2024-12-12 12:00
Wood,0.0307,2024-12-12 12:00
Stone,0.09833333,2024-12-12 12:00
Iron,0.47584,2024-12-12 12:00
Gold,1.896,2024-12-12 12:00
Egg,0.066568,2024-12-12 12:00
Honey,0.15,2024-12-12 12:00
Crimstone,4.1,2024-12-12 12:00
Leather,0.44,2024-12-12 12:00
Wool,0.02189189,2024-12-12 12:00
Merino Wool,0.39615455,2024-12-12 12:00
Feather,0.005434,2024-12-12 12:00
Milk,0.38996667,2024-12-12 12:00
Goblin Emblem,0.096,2024-12-12 12:00
Bumpkin Emblem,0.118,2024-12-12 12:00
Sunflorian Emblem,0.12,2024-12-12 12:00
Nightshade Emblem,0.0825,2024-12-12 12:00
Sunflower,0.00137767,2024-12-12 12:45
Potato,0.0019,2024-12-12 12:45
Pumpkin,0.0020825,2024-12-12 12:45
Carrot,0.004974,2024-12-12 12:45
Cabbage,0.00406371,2024-12-12 12:45
Beetroot,0.0136,2024-12-12 12:45
Cauliflower,0.013394,2024-12-12 12:45
Parsnip,0.01935,2024-12-12 12:45
Radish,0.0511,2024-12-12 12:45
Wheat,0.07453286,2024-12-12 12:45
Kale,0.08947143,2024-12-12 12:45
Apple,0.069795,2024-12-12 12:45
Blueberry,0.041996,2024-12-12 12:45
Orange,0.08,2024-12-12 12:45
Eggplant,0.02,2024-12-12 12:45
Corn,0.0364,2024-12-12 12:45
Banana,0.06,2024-12-12 12:45
Soybean,0.0055,2024-12-12 12:45
Grape,0.76244,2024-12-12 12:45
Rice,0.785,2024-12-12 12:45
Olive,0.97324,2024-12-12 12:45
Tomato,0.01898,2024-12-12 12:45
Lemon,0.03799579,2024-12-12 12:45
Barley,0.10399875,2024-12-12 12:45
Wood,0.030927,2024-12-12 12:45
Stone,0.10633,2024-12-12 12:45
Iron,0.47333333,2024-12-12 12:45
Gold,1.89544545,2024-12-12 12:45
Egg,0.06656,2024-12-12 12:45
Honey,0.148,2024-12-12 12:45
Crimstone,4.075,2024-12-12 12:45
Leather,0.434,2024-12-12 12:45
Wool,0.02187959,2024-12-12 12:45
Merino Wool,0.3961,2024-12-12 12:45
Feather,0.00719375,2024-12-12 12:45
Milk,0.38998247,2024-12-12 12:45
Goblin Emblem,0.096,2024-12-12 12:45
Bumpkin Emblem,0.118,2024-12-12 12:45
Sunflorian Emblem,0.12,2024-12-12 12:45
Nightshade Emblem,0.0825,2024-12-12 12:45
Sunflower,0.001377,2024-12-12 13:30
Potato,0.0020495,2024-12-12 13:30
Pumpkin,0.002082,2024-12-12 13:30
Carrot,0.004995,2024-12-12 13:30
Cabbage,0.004063,2024-12-12 13:30
Beetroot,0.0136,2024-12-12 13:30
Cauliflower,0.013394,2024-12-12 13:30
Parsnip,0.01934,2024-12-12 13:30
Radish,0.05109412,2024-12-12 13:30
Wheat,0.07453467,2024-12-12 13:30
Kale,0.089,2024-12-12 13:30
Apple,0.069795,2024-12-12 13:30
Blueberry,0.041996,2024-12-12 13:30
Orange,0.07995,2024-12-12 13:30
Eggplant,0.02,2024-12-12 13:30
Corn,0.0364,2024-12-12 13:30
Banana,0.06,2024-12-12 13:30
Soybean,0.0055,2024-12-12 13:30
Grape,0.76233,2024-12-12 13:30
Rice,0.78499333,2024-12-12 13:30
Olive,0.97,2024-12-12 13:30
Tomato,0.01895476,2024-12-12 13:30
Lemon,0.03798333,2024-12-12 13:30
Barley,0.10402857,2024-12-12 13:30
Wood,0.030926,2024-12-12 13:30
Stone,0.10632586,2024-12-12 13:30
Iron,0.46882,2024-12-12 13:30
Gold,1.89090909,2024-12-12 13:30
Egg,0.06655714,2024-12-12 13:30
Honey,0.148,2024-12-12 13:30
Crimstone,4.1,2024-12-12 13:30
Leather,0.43,2024-12-12 13:30
Wool,0.02184,2024-12-12 13:30
Merino Wool,0.385,2024-12-12 13:30
Feather,0.007188,2024-12-12 13:30
Milk,0.3895,2024-12-12 13:30
Goblin Emblem,0.096,2024-12-12 13:30
Bumpkin Emblem,0.118,2024-12-12 13:30
Sunflorian Emblem,0.12,2024-12-12 13:30
Nightshade Emblem,0.0825,2024-12-12 13:30
Sunflower,0.00136,2024-12-12 14:00
Potato,0.00205,2024-12-12 14:00
Pumpkin,0.00208,2024-12-12 14:00
Carrot,0.00499,2024-12-12 14:00
Cabbage,0.0040628,2024-12-12 14:00
Beetroot,0.01249976,2024-12-12 14:00
Cauliflower,0.013394,2024-12-12 14:00
Parsnip,0.01934,2024-12-12 14:00
Radish,0.05109412,2024-12-12 14:00
Wheat,0.0745,2024-12-12 14:00
Kale,0.09025974,2024-12-12 14:00
Apple,0.06979091,2024-12-12 14:00
Blueberry,0.04357,2024-12-12 14:00
Orange,0.07989524,2024-12-12 14:00
Eggplant,0.02,2024-12-12 14:00
Corn,0.0364,2024-12-12 14:00
Banana,0.061,2024-12-12 14:00
Soybean,0.0057776,2024-12-12 14:00
Grape,0.76233,2024-12-12 14:00
Rice,0.78498889,2024-12-12 14:00
Olive,0.97325,2024-12-12 14:00
Tomato,0.01895476,2024-12-12 14:00
Lemon,0.03789897,2024-12-12 14:00
Barley,0.1040225,2024-12-12 14:00
Wood,0.03,2024-12-12 14:00
Stone,0.106,2024-12-12 14:00
Iron,0.4688125,2024-12-12 14:00
Gold,1.89544,2024-12-12 14:00
Egg,0.066557,2024-12-12 14:00
Honey,0.148,2024-12-12 14:00
Crimstone,4.1,2024-12-12 14:00
Leather,0.435,2024-12-12 14:00
Wool,0.02184,2024-12-12 14:00
Merino Wool,0.38554,2024-12-12 14:00
Feather,0.007188,2024-12-12 14:00
Milk,0.3895,2024-12-12 14:00
Goblin Emblem,0.096,2024-12-12 14:00
Bumpkin Emblem,0.118,2024-12-12 14:00
Sunflorian Emblem,0.12,2024-12-12 14:00
Nightshade Emblem,0.0825,2024-12-12 14:00
Sunflower,0.0013498,2024-12-12 14:15
Potato,0.0020494,2024-12-12 14:15
Pumpkin,0.002081,2024-12-12 14:15
Carrot,0.004985,2024-12-12 14:15
Cabbage,0.004063,2024-12-12 14:15
Beetroot,0.01247467,2024-12-12 14:15
Cauliflower,0.013,2024-12-12 14:15
Parsnip,0.019,2024-12-12 14:15
Radish,0.051084,2024-12-12 14:15
Wheat,0.07449,2024-12-12 14:15
Kale,0.09894898,2024-12-12 14:15
Apple,0.06959,2024-12-12 14:15
Blueberry,0.04349091,2024-12-12 14:15
Orange,0.0794,2024-12-12 14:15
Eggplant,0.019955,2024-12-12 14:15
Corn,0.0364,2024-12-12 14:15
Banana,0.06094382,2024-12-12 14:15
Soybean,0.005777,2024-12-12 14:15
Grape,0.76227778,2024-12-12 14:15
Rice,0.78498,2024-12-12 14:15
Olive,0.9732,2024-12-12 14:15
Tomato,0.01886897,2024-12-12 14:15
Lemon,0.03789467,2024-12-12 14:15
Barley,0.1,2024-12-12 14:15
Wood,0.030921,2024-12-12 14:15
Stone,0.106315,2024-12-12 14:15
Iron,0.4688,2024-12-12 14:15
Gold,1.8954,2024-12-12 14:15
Egg,0.066555,2024-12-12 14:15
Honey,0.148,2024-12-12 14:15
Crimstone,4.0999,2024-12-12 14:15
Leather,0.435,2024-12-12 14:15
Wool,0.02184,2024-12-12 14:15
Merino Wool,0.38554,2024-12-12 14:15
Feather,0.00716842,2024-12-12 14:15
Milk,0.3895,2024-12-12 14:15
Goblin Emblem,0.096,2024-12-12 14:15
Bumpkin Emblem,0.118,2024-12-12 14:15
Sunflorian Emblem,0.12,2024-12-12 14:15
Nightshade Emblem,0.0825,2024-12-12 14:15
Sunflower,0.0012998,2024-12-12 14:45
Potato,0.0020494,2024-12-12 14:45
Pumpkin,0.00208,2024-12-12 14:45
Carrot,0.004985,2024-12-12 14:45
Cabbage,0.00406226,2024-12-12 14:45
Beetroot,0.012474,2024-12-12 14:45
Cauliflower,0.013,2024-12-12 14:45
Parsnip,0.019,2024-12-12 14:45
Radish,0.05108125,2024-12-12 14:45
Wheat,0.07406087,2024-12-12 14:45
Kale,0.09894615,2024-12-12 14:45
Apple,0.06958969,2024-12-12 14:45
Blueberry,0.04349,2024-12-12 14:45
Orange,0.079,2024-12-12 14:45
Eggplant,0.01994231,2024-12-12 14:45
Corn,0.0391,2024-12-12 14:45
Banana,0.06094,2024-12-12 14:45
Soybean,0.005777,2024-12-12 14:45
Grape,0.7599,2024-12-12 14:45
Rice,0.78498,2024-12-12 14:45
Olive,0.97315,2024-12-12 14:45
Tomato,0.01896,2024-12-12 14:45
Lemon,0.03759933,2024-12-12 14:45
Barley,0.09999831,2024-12-12 14:45
Wood,0.030924,2024-12-12 14:45
Stone,0.10625,2024-12-12 14:45
Iron,0.467,2024-12-12 14:45
Gold,1.8954,2024-12-12 14:45
Egg,0.066,2024-12-12 14:45
Honey,0.15,2024-12-12 14:45
Crimstone,4.09966667,2024-12-12 14:45
Leather,0.43,2024-12-12 14:45
Wool,0.02184,2024-12-12 14:45
Merino Wool,0.3854,2024-12-12 14:45
Feather,0.007099,2024-12-12 14:45
Milk,0.392,2024-12-12 14:45
Goblin Emblem,0.096,2024-12-12 14:45
Bumpkin Emblem,0.118,2024-12-12 14:45
Sunflorian Emblem,0.12,2024-12-12 14:45
Nightshade Emblem,0.0825,2024-12-12 14:45
Sunflower,0.0012996,2024-12-12 15:00
Potato,0.0020494,2024-12-12 15:00
Pumpkin,0.00207992,2024-12-12 15:00
Carrot,0.004985,2024-12-12 15:00
Cabbage,0.00406226,2024-12-12 15:00
Beetroot,0.0125,2024-12-12 15:00
Cauliflower,0.013,2024-12-12 15:00
Parsnip,0.01934,2024-12-12 15:00
Radish,0.05108,2024-12-12 15:00
Wheat,0.07406,2024-12-12 15:00
Kale,0.09894,2024-12-12 15:00
Apple,0.07017,2024-12-12 15:00
Blueberry,0.04347895,2024-12-12 15:00
Orange,0.079,2024-12-12 15:00
Eggplant,0.019942,2024-12-12 15:00
Corn,0.0391,2024-12-12 15:00
Banana,0.06094,2024-12-12 15:00
Soybean,0.0057765,2024-12-12 15:00
Grape,0.7599,2024-12-12 15:00
Rice,0.78496,2024-12-12 15:00
Olive,0.97315,2024-12-12 15:00
Tomato,0.01896,2024-12-12 15:00
Lemon,0.03759667,2024-12-12 15:00
Barley,0.096986,2024-12-12 15:00
Wood,0.030926,2024-12-12 15:00
Stone,0.106,2024-12-12 15:00
Iron,0.46881111,2024-12-12 15:00
Gold,1.8953,2024-12-12 15:00
Egg,0.066,2024-12-12 15:00
Honey,0.15,2024-12-12 15:00
Crimstone,4.09965,2024-12-12 15:00
Leather,0.43,2024-12-12 15:00
Wool,0.02184,2024-12-12 15:00
Merino Wool,0.3854,2024-12-12 15:00
Feather,0.007098,2024-12-12 15:00
Milk,0.392,2024-12-12 15:00
Goblin Emblem,0.096,2024-12-12 15:00
Bumpkin Emblem,0.118,2024-12-12 15:00
Sunflorian Emblem,0.12,2024-12-12 15:00
Nightshade Emblem,0.0825,2024-12-12 15:00
Sunflower,0.001299,2024-12-12 15:30
Potato,0.00204935,2024-12-12 15:30
Pumpkin,0.0020799,2024-12-12 15:30
Carrot,0.004985,2024-12-12 15:30
Cabbage,0.00406226,2024-12-12 15:30
Beetroot,0.013845,2024-12-12 15:30
Cauliflower,0.01291667,2024-12-12 15:30
Parsnip,0.01911667,2024-12-12 15:30
Radish,0.0493125,2024-12-12 15:30
Wheat,0.0745,2024-12-12 15:30
Kale,0.09,2024-12-12 15:30
Apple,0.07142857,2024-12-12 15:30
Blueberry,0.04333333,2024-12-12 15:30
Orange,0.07866667,2024-12-12 15:30
Eggplant,0.01973182,2024-12-12 15:30
Corn,0.03976739,2024-12-12 15:30
Banana,0.06091944,2024-12-12 15:30
Soybean,0.005776,2024-12-12 15:30
Grape,0.75988889,2024-12-12 15:30
Rice,0.78496,2024-12-12 15:30
Olive,0.9732,2024-12-12 15:30
Tomato,0.018956,2024-12-12 15:30
Lemon,0.0375,2024-12-12 15:30
Barley,0.096985,2024-12-12 15:30
