Resource,P2P (SFL),Date
Cabbage,0.0085,2024-10-19 03:00
Beetroot,0.021336,2024-10-19 03:00
Cauliflower,0.0213627,2024-10-19 03:00
Parsnip,0.019997,2024-10-19 03:00
Radish,0.050745,2024-10-19 03:00
Wheat,0.05671071,2024-10-19 03:00
Kale,0.06852,2024-10-19 03:00
Apple,0.09191429,2024-10-19 03:00
Blueberry,0.052238,2024-10-19 03:00
Orange,0.06998323,2024-10-19 03:00
Eggplant,0.02398333,2024-10-19 03:00
Corn,0.02289583,2024-10-19 03:00
Banana,0.071398,2024-10-19 03:00
Soybean,0.0069,2024-10-19 03:00
Grape,0.93633333,2024-10-19 03:00
Rice,0.80998,2024-10-19 03:00
Olive,1.02996,2024-10-19 03:00
Tomato,0.01641867,2024-10-19 03:00
Lemon,0.0199875,2024-10-19 03:00
Wood,0.0355848,2024-10-19 03:00
Stone,0.124,2024-10-19 03:00
Iron,0.605,2024-10-19 03:00
Gold,2.1397,2024-10-19 03:00
Egg,0.06084,2024-10-19 03:00
Honey,0.264,2024-10-19 03:00
Crimstone,3.9699,2024-10-19 03:00
Goblin Emblem,0.103388,2024-10-19 03:00
Bumpkin Emblem,0.0994975,2024-10-19 03:00
Sunflorian Emblem,0.092,2024-10-19 03:00
Nightshade Emblem,0.09749,2024-10-19 03:00
Sunflower,0.0019,2024-10-19 03:30
Potato,0.003,2024-10-19 03:30
Pumpkin,0.00318,2024-10-19 03:30
Carrot,0.00688889,2024-10-19 03:30
Cabbage,0.00866665,2024-10-19 03:30
Beetroot,0.0213325,2024-10-19 03:30
Cauliflower,0.02136235,2024-10-19 03:30
Parsnip,0.01988889,2024-10-19 03:30
Radish,0.05065,2024-10-19 03:30
Wheat,0.056,2024-10-19 03:30
Kale,0.07137429,2024-10-19 03:30
Apple,0.09,2024-10-19 03:30
Blueberry,0.052238,2024-10-19 03:30
Orange,0.06997966,2024-10-19 03:30
Eggplant,0.02398,2024-10-19 03:30
Corn,0.0229,2024-10-19 03:30
Banana,0.0712,2024-10-19 03:30
Soybean,0.006112,2024-10-19 03:30
Grape,0.94,2024-10-19 03:30
Rice,0.80998,2024-10-19 03:30
Olive,1.02996,2024-10-19 03:30
Tomato,0.01641867,2024-10-19 03:30
Lemon,0.01944167,2024-10-19 03:30
Wood,0.035584,2024-10-19 03:30
Stone,0.1398209,2024-10-19 03:30
Iron,0.604,2024-10-19 03:30
Gold,2.1395,2024-10-19 03:30
Egg,0.06254828,2024-10-19 03:30
Honey,0.2697,2024-10-19 03:30
Crimstone,3.9949,2024-10-19 03:30
Goblin Emblem,0.10338839,2024-10-19 03:30
Bumpkin Emblem,0.0894975,2024-10-19 03:30
Sunflorian Emblem,0.092,2024-10-19 03:30
Nightshade Emblem,0.097,2024-10-19 03:30
Sunflower,0.0019,2024-10-19 04:00
Potato,0.003,2024-10-19 04:00
Pumpkin,0.00317957,2024-10-19 04:00
Carrot,0.0068886,2024-10-19 04:00
Cabbage,0.008625,2024-10-19 04:00
Beetroot,0.02132975,2024-10-19 04:00
Cauliflower,0.021362,2024-10-19 04:00
Parsnip,0.02,2024-10-19 04:00
Radish,0.051448,2024-10-19 04:00
Wheat,0.056,2024-10-19 04:00
Kale,0.07133,2024-10-19 04:00
Apple,0.0898,2024-10-19 04:00
Blueberry,0.052238,2024-10-19 04:00
Orange,0.06997826,2024-10-19 04:00
Eggplant,0.02428,2024-10-19 04:00
Corn,0.0229,2024-10-19 04:00
Banana,0.0712,2024-10-19 04:00
Soybean,0.007198,2024-10-19 04:00
Grape,0.95,2024-10-19 04:00
Rice,0.81,2024-10-19 04:00
Olive,1.02996,2024-10-19 04:00
Tomato,0.01642857,2024-10-19 04:00
Lemon,0.0199875,2024-10-19 04:00
Wood,0.035584,2024-10-19 04:00
Stone,0.139995,2024-10-19 04:00
Iron,0.605,2024-10-19 04:00
Gold,2.1,2024-10-19 04:00
Egg,0.060041,2024-10-19 04:00
Honey,0.24966667,2024-10-19 04:00
Crimstone,3.9949,2024-10-19 04:00
Goblin Emblem,0.10338839,2024-10-19 04:00
Bumpkin Emblem,0.0894975,2024-10-19 04:00
Sunflorian Emblem,0.0925,2024-10-19 04:00
Nightshade Emblem,0.097,2024-10-19 04:00
Sunflower,0.001845,2024-10-19 04:30
Potato,0.003,2024-10-19 04:30
Pumpkin,0.0031999,2024-10-19 04:30
Carrot,0.006887,2024-10-19 04:30
Cabbage,0.008625,2024-10-19 04:30
Beetroot,0.021331,2024-10-19 04:30
Cauliflower,0.0213608,2024-10-19 04:30
Parsnip,0.02051884,2024-10-19 04:30
Radish,0.052,2024-10-19 04:30
Wheat,0.0555,2024-10-19 04:30
Kale,0.07137701,2024-10-19 04:30
Apple,0.08978214,2024-10-19 04:30
Blueberry,0.052235,2024-10-19 04:30
Orange,0.069976,2024-10-19 04:30
Eggplant,0.02429667,2024-10-19 04:30
Corn,0.022894,2024-10-19 04:30
Banana,0.07142766,2024-10-19 04:30
Soybean,0.006998,2024-10-19 04:30
Grape,0.95,2024-10-19 04:30
Rice,0.80998,2024-10-19 04:30
Olive,1.03,2024-10-19 04:30
Tomato,0.01642857,2024-10-19 04:30
Lemon,0.02,2024-10-19 04:30
Wood,0.03558409,2024-10-19 04:30
Stone,0.14,2024-10-19 04:30
Iron,0.60712,2024-10-19 04:30
Gold,2.13666667,2024-10-19 04:30
Egg,0.06,2024-10-19 04:30
Honey,0.24964,2024-10-19 04:30
Crimstone,3.9949,2024-10-19 04:30
Goblin Emblem,0.10338839,2024-10-19 04:30
Bumpkin Emblem,0.0894975,2024-10-19 04:30
Sunflorian Emblem,0.0925,2024-10-19 04:30
Nightshade Emblem,0.096999,2024-10-19 04:30
Sunflower,0.0018,2024-10-19 04:45
Potato,0.003,2024-10-19 04:45
Pumpkin,0.0032,2024-10-19 04:45
Carrot,0.006887,2024-10-19 04:45
Cabbage,0.008624,2024-10-19 04:45
Beetroot,0.02132989,2024-10-19 04:45
Cauliflower,0.02136075,2024-10-19 04:45
Parsnip,0.02050633,2024-10-19 04:45
Radish,0.052,2024-10-19 04:45
Wheat,0.0555,2024-10-19 04:45
Kale,0.071377,2024-10-19 04:45
Apple,0.089756,2024-10-19 04:45
Blueberry,0.05223,2024-10-19 04:45
Orange,0.06996,2024-10-19 04:45
Eggplant,0.024295,2024-10-19 04:45
Corn,0.022894,2024-10-19 04:45
Banana,0.07139333,2024-10-19 04:45
Soybean,0.00699667,2024-10-19 04:45
Grape,0.95,2024-10-19 04:45
Rice,0.80999,2024-10-19 04:45
Olive,1.03,2024-10-19 04:45
Tomato,0.01642714,2024-10-19 04:45
Lemon,0.02,2024-10-19 04:45
Wood,0.03558409,2024-10-19 04:45
Stone,0.14,2024-10-19 04:45
Iron,0.6071,2024-10-19 04:45
Gold,2.13666667,2024-10-19 04:45
Egg,0.06255,2024-10-19 04:45
Honey,0.24963636,2024-10-19 04:45
Crimstone,3.999995,2024-10-19 04:45
Goblin Emblem,0.10338839,2024-10-19 04:45
Bumpkin Emblem,0.0894975,2024-10-19 04:45
Sunflorian Emblem,0.0925,2024-10-19 04:45
Nightshade Emblem,0.096999,2024-10-19 04:45
Sunflower,0.001875,2024-10-19 05:00
Potato,0.003,2024-10-19 05:00
Pumpkin,0.003198,2024-10-19 05:00
Carrot,0.00688688,2024-10-19 05:00
Cabbage,0.00862482,2024-10-19 05:00
Beetroot,0.02129444,2024-10-19 05:00
Cauliflower,0.021844,2024-10-19 05:00
Parsnip,0.0206,2024-10-19 05:00
Radish,0.052,2024-10-19 05:00
Wheat,0.055,2024-10-19 05:00
Kale,0.07137629,2024-10-19 05:00
Apple,0.08975333,2024-10-19 05:00
Blueberry,0.05222,2024-10-19 05:00
Orange,0.06991,2024-10-19 05:00
Eggplant,0.02441,2024-10-19 05:00
Corn,0.0229,2024-10-19 05:00
Banana,0.07125,2024-10-19 05:00
Soybean,0.00699709,2024-10-19 05:00
Grape,0.925,2024-10-19 05:00
Rice,0.81,2024-10-19 05:00
Olive,1.024,2024-10-19 05:00
Tomato,0.01642353,2024-10-19 05:00
Lemon,0.02,2024-10-19 05:00
Wood,0.0356,2024-10-19 05:00
Stone,0.13856988,2024-10-19 05:00
Iron,0.599875,2024-10-19 05:00
Gold,2.1,2024-10-19 05:00
Egg,0.06,2024-10-19 05:00
Honey,0.24961111,2024-10-19 05:00
Crimstone,3.99985,2024-10-19 05:00
Goblin Emblem,0.10338839,2024-10-19 05:00
Bumpkin Emblem,0.0894975,2024-10-19 05:00
Sunflorian Emblem,0.114,2024-10-19 05:00
Nightshade Emblem,0.097485,2024-10-19 05:00
Sunflower,0.001845,2024-10-19 05:15
Potato,0.0029,2024-10-19 05:15
Pumpkin,0.003198,2024-10-19 05:15
Carrot,0.00688533,2024-10-19 05:15
Cabbage,0.008623,2024-10-19 05:15
Beetroot,0.02099789,2024-10-19 05:15
Cauliflower,0.021843,2024-10-19 05:15
Parsnip,0.02033,2024-10-19 05:15
Radish,0.052,2024-10-19 05:15
Wheat,0.054785,2024-10-19 05:15
Kale,0.07137037,2024-10-19 05:15
Apple,0.08975,2024-10-19 05:15
Blueberry,0.049982,2024-10-19 05:15
Orange,0.06991,2024-10-19 05:15
Eggplant,0.0249,2024-10-19 05:15
Corn,0.02299825,2024-10-19 05:15
Banana,0.07124,2024-10-19 05:15
Soybean,0.00689441,2024-10-19 05:15
Grape,0.92494,2024-10-19 05:15
Rice,0.80998,2024-10-19 05:15
Olive,1.025,2024-10-19 05:15
Tomato,0.01640952,2024-10-19 05:15
Lemon,0.02,2024-10-19 05:15
Wood,0.03561983,2024-10-19 05:15
Stone,0.13799,2024-10-19 05:15
Iron,0.599875,2024-10-19 05:15
Gold,2.0,2024-10-19 05:15
Egg,0.06,2024-10-19 05:15
Honey,0.24961429,2024-10-19 05:15
Crimstone,3.975,2024-10-19 05:15
Goblin Emblem,0.10338839,2024-10-19 05:15
Bumpkin Emblem,0.0894975,2024-10-19 05:15
Sunflorian Emblem,0.1215,2024-10-19 05:15
Nightshade Emblem,0.097485,2024-10-19 05:15
Sunflower,0.0018395,2024-10-19 05:45
Potato,0.00299,2024-10-19 05:45
Pumpkin,0.00309765,2024-10-19 05:45
Carrot,0.00688533,2024-10-19 05:45
Cabbage,0.00861981,2024-10-19 05:45
Beetroot,0.02099344,2024-10-19 05:45
Cauliflower,0.02129429,2024-10-19 05:45
Parsnip,0.02032984,2024-10-19 05:45
Radish,0.052,2024-10-19 05:45
Wheat,0.05478,2024-10-19 05:45
Kale,0.071377,2024-10-19 05:45
Apple,0.08974545,2024-10-19 05:45
Blueberry,0.04998,2024-10-19 05:45
Orange,0.06991,2024-10-19 05:45
Eggplant,0.0249,2024-10-19 05:45
Corn,0.02299,2024-10-19 05:45
Banana,0.07123913,2024-10-19 05:45
Soybean,0.00689231,2024-10-19 05:45
Grape,0.92495,2024-10-19 05:45
Rice,0.80998,2024-10-19 05:45
Olive,1.03,2024-10-19 05:45
Tomato,0.0164,2024-10-19 05:45
Lemon,0.02,2024-10-19 05:45
Wood,0.03561714,2024-10-19 05:45
Stone,0.13798966,2024-10-19 05:45
Iron,0.599875,2024-10-19 05:45
Gold,2.0,2024-10-19 05:45
Egg,0.06,2024-10-19 05:45
Honey,0.2496,2024-10-19 05:45
Crimstone,3.975,2024-10-19 05:45
Goblin Emblem,0.10338839,2024-10-19 05:45
Bumpkin Emblem,0.0894975,2024-10-19 05:45
Sunflorian Emblem,0.1215,2024-10-19 05:45
Nightshade Emblem,0.097485,2024-10-19 05:45
Sunflower,0.00184,2024-10-19 06:00
Potato,0.003,2024-10-19 06:00
Pumpkin,0.00309749,2024-10-19 06:00
Carrot,0.006885,2024-10-19 06:00
Cabbage,0.00861975,2024-10-19 06:00
Beetroot,0.02099362,2024-10-19 06:00
Cauliflower,0.021293,2024-10-19 06:00
Parsnip,0.020295,2024-10-19 06:00
Radish,0.052,2024-10-19 06:00
Wheat,0.05557143,2024-10-19 06:00
Kale,0.071378,2024-10-19 06:00
Apple,0.089734,2024-10-19 06:00
Blueberry,0.04998,2024-10-19 06:00
Orange,0.06991,2024-10-19 06:00
Eggplant,0.0249,2024-10-19 06:00
Corn,0.022989,2024-10-19 06:00
Banana,0.07111111,2024-10-19 06:00
Soybean,0.00689231,2024-10-19 06:00
Grape,0.915,2024-10-19 06:00
Rice,0.80998,2024-10-19 06:00
Olive,1.03,2024-10-19 06:00
Tomato,0.0164,2024-10-19 06:00
Lemon,0.02,2024-10-19 06:00
Wood,0.03561667,2024-10-19 06:00
Stone,0.13797692,2024-10-19 06:00
Iron,0.599875,2024-10-19 06:00
Gold,2.0,2024-10-19 06:00
Egg,0.06,2024-10-19 06:00
Honey,0.2496,2024-10-19 06:00
Crimstone,3.975,2024-10-19 06:00
Goblin Emblem,0.10338839,2024-10-19 06:00
Bumpkin Emblem,0.0994975,2024-10-19 06:00
Sunflorian Emblem,0.1215,2024-10-19 06:00
Nightshade Emblem,0.097485,2024-10-19 06:00
Sunflower,0.0019,2024-10-19 06:30
Potato,0.0031,2024-10-19 06:30
Pumpkin,0.003386,2024-10-19 06:30
Carrot,0.007194,2024-10-19 06:30
Cabbage,0.008,2024-10-19 06:30
Beetroot,0.020988,2024-10-19 06:30
Cauliflower,0.02857143,2024-10-19 06:30
Parsnip,0.020325,2024-10-19 06:30
Radish,0.052,2024-10-19 06:30
Wheat,0.05556,2024-10-19 06:30
Kale,0.071378,2024-10-19 06:30
Apple,0.0897339,2024-10-19 06:30
Blueberry,0.049833,2024-10-19 06:30
Orange,0.06990667,2024-10-19 06:30
Eggplant,0.0249,2024-10-19 06:30
Corn,0.022985,2024-10-19 06:30
Banana,0.07100909,2024-10-19 06:30
Soybean,0.0070985,2024-10-19 06:30
Grape,0.95826667,2024-10-19 06:30
Rice,0.8,2024-10-19 06:30
Olive,1.03,2024-10-19 06:30
Tomato,0.017,2024-10-19 06:30
Lemon,0.02,2024-10-19 06:30
Wood,0.03511628,2024-10-19 06:30
Stone,0.13855776,2024-10-19 06:30
Iron,0.60712,2024-10-19 06:30
Gold,2.0,2024-10-19 06:30
Egg,0.062375,2024-10-19 06:30
Honey,0.24946,2024-10-19 06:30
Crimstone,3.97,2024-10-19 06:30
Goblin Emblem,0.10338839,2024-10-19 06:30
Bumpkin Emblem,0.0994975,2024-10-19 06:30
Sunflorian Emblem,0.1215,2024-10-19 06:30
Nightshade Emblem,0.095,2024-10-19 06:30
Sunflower,0.0019,2024-10-19 06:45
Potato,0.00304982,2024-10-19 06:45
Pumpkin,0.003385,2024-10-19 06:45
Carrot,0.00719346,2024-10-19 06:45
Cabbage,0.00766667,2024-10-19 06:45
Beetroot,0.020988,2024-10-19 06:45
Cauliflower,0.0278,2024-10-19 06:45
Parsnip,0.020318,2024-10-19 06:45
Radish,0.052,2024-10-19 06:45
Wheat,0.055,2024-10-19 06:45
Kale,0.07137746,2024-10-19 06:45
Apple,0.08972222,2024-10-19 06:45
Blueberry,0.049833,2024-10-19 06:45
Orange,0.069998,2024-10-19 06:45
Eggplant,0.02478,2024-10-19 06:45
Corn,0.022978,2024-10-19 06:45
Banana,0.07,2024-10-19 06:45
Soybean,0.00709806,2024-10-19 06:45
Grape,0.95826,2024-10-19 06:45
Rice,0.8,2024-10-19 06:45
Olive,1.03,2024-10-19 06:45
Tomato,0.017,2024-10-19 06:45
Lemon,0.02,2024-10-19 06:45
Wood,0.03536,2024-10-19 06:45
Stone,0.13855776,2024-10-19 06:45
Iron,0.60711429,2024-10-19 06:45
Gold,2.0,2024-10-19 06:45
Egg,0.0627775,2024-10-19 06:45
Honey,0.2494,2024-10-19 06:45
Crimstone,3.9699,2024-10-19 06:45
Goblin Emblem,0.10338839,2024-10-19 06:45
Bumpkin Emblem,0.0994975,2024-10-19 06:45
Sunflorian Emblem,0.0975,2024-10-19 06:45
Nightshade Emblem,0.095,2024-10-19 06:45
Sunflower,0.00189985,2024-10-19 07:00
Potato,0.00304975,2024-10-19 07:00
Pumpkin,0.003386,2024-10-19 07:00
Carrot,0.00719345,2024-10-19 07:00
Cabbage,0.008,2024-10-19 07:00
Beetroot,0.02016667,2024-10-19 07:00
Cauliflower,0.0278,2024-10-19 07:00
Parsnip,0.0203,2024-10-19 07:00
Radish,0.052,2024-10-19 07:00
Wheat,0.055,2024-10-19 07:00
Kale,0.07137318,2024-10-19 07:00
Apple,0.089734,2024-10-19 07:00
Blueberry,0.049833,2024-10-19 07:00
Orange,0.069998,2024-10-19 07:00
Eggplant,0.0249,2024-10-19 07:00
Corn,0.0229775,2024-10-19 07:00
Banana,0.06999167,2024-10-19 07:00
Soybean,0.007098,2024-10-19 07:00
Grape,0.95826,2024-10-19 07:00
Rice,0.8,2024-10-19 07:00
Olive,1.03,2024-10-19 07:00
Tomato,0.017,2024-10-19 07:00
Lemon,0.02,2024-10-19 07:00
Wood,0.0354,2024-10-19 07:00
Stone,0.138538,2024-10-19 07:00
Iron,0.60714211,2024-10-19 07:00
Gold,2.0,2024-10-19 07:00
Egg,0.06277778,2024-10-19 07:00
Honey,0.24946,2024-10-19 07:00
Crimstone,3.9699,2024-10-19 07:00
Goblin Emblem,0.10338839,2024-10-19 07:00
Bumpkin Emblem,0.0994975,2024-10-19 07:00
Sunflorian Emblem,0.0975,2024-10-19 07:00
Nightshade Emblem,0.095,2024-10-19 07:00
Sunflower,0.00188992,2024-10-19 07:30
Potato,0.0031,2024-10-19 07:30
Pumpkin,0.003246,2024-10-19 07:30
Carrot,0.0071874,2024-10-19 07:30
Cabbage,0.00896295,2024-10-19 07:30
Beetroot,0.02148,2024-10-19 07:30
Cauliflower,0.02978,2024-10-19 07:30
Parsnip,0.020291,2024-10-19 07:30
Radish,0.0527,2024-10-19 07:30
Wheat,0.06,2024-10-19 07:30
Kale,0.071398,2024-10-19 07:30
Apple,0.0896,2024-10-19 07:30
Blueberry,0.0498,2024-10-19 07:30
Orange,0.07,2024-10-19 07:30
Eggplant,0.0249,2024-10-19 07:30
Corn,0.02289944,2024-10-19 07:30
Banana,0.06986,2024-10-19 07:30
Soybean,0.00709695,2024-10-19 07:30
Grape,0.95825333,2024-10-19 07:30
Rice,0.79999,2024-10-19 07:30
Olive,1.03,2024-10-19 07:30
Tomato,0.017,2024-10-19 07:30
Lemon,0.02,2024-10-19 07:30
Wood,0.035398,2024-10-19 07:30
Stone,0.13853382,2024-10-19 07:30
Iron,0.607,2024-10-19 07:30
Gold,2.0,2024-10-19 07:30
Egg,0.06,2024-10-19 07:30
Honey,0.248,2024-10-19 07:30
Crimstone,3.975,2024-10-19 07:30
Goblin Emblem,0.10338839,2024-10-19 07:30
Bumpkin Emblem,0.0994975,2024-10-19 07:30
Sunflorian Emblem,0.1215,2024-10-19 07:30
Nightshade Emblem,0.09748,2024-10-19 07:30
Sunflower,0.0018899,2024-10-19 07:45
Potato,0.0031,2024-10-19 07:45
Pumpkin,0.003246,2024-10-19 07:45
Carrot,0.0071874,2024-10-19 07:45
Cabbage,0.008962,2024-10-19 07:45
Beetroot,0.02148,2024-10-19 07:45
Cauliflower,0.02978,2024-10-19 07:45
Parsnip,0.02029,2024-10-19 07:45
Radish,0.0527,2024-10-19 07:45
Wheat,0.06,2024-10-19 07:45
Kale,0.0714,2024-10-19 07:45
Apple,0.0896,2024-10-19 07:45
Blueberry,0.0498,2024-10-19 07:45
Orange,0.06899,2024-10-19 07:45
Eggplant,0.0249,2024-10-19 07:45
Corn,0.02289859,2024-10-19 07:45
Banana,0.071239,2024-10-19 07:45
Soybean,0.00691667,2024-10-19 07:45
Grape,0.95825,2024-10-19 07:45
Rice,0.79999,2024-10-19 07:45
Olive,1.03,2024-10-19 07:45
Tomato,0.017,2024-10-19 07:45
Lemon,0.02,2024-10-19 07:45
Wood,0.035398,2024-10-19 07:45
Stone,0.13855969,2024-10-19 07:45
Iron,0.60714118,2024-10-19 07:45
Gold,1.99996667,2024-10-19 07:45
Egg,0.0627777,2024-10-19 07:45
Honey,0.248,2024-10-19 07:45
Crimstone,3.975,2024-10-19 07:45
Goblin Emblem,0.10338839,2024-10-19 07:45
Bumpkin Emblem,0.0994975,2024-10-19 07:45
Sunflorian Emblem,0.1215,2024-10-19 07:45
Nightshade Emblem,0.09748,2024-10-19 07:45
Sunflower,0.00188992,2024-10-19 08:00
Potato,0.0031,2024-10-19 08:00
Pumpkin,0.00323475,2024-10-19 08:00
Carrot,0.0071874,2024-10-19 08:00
Cabbage,0.00895,2024-10-19 08:00
Beetroot,0.021477,2024-10-19 08:00
Cauliflower,0.029,2024-10-19 08:00
Parsnip,0.0202875,2024-10-19 08:00
Radish,0.0527,2024-10-19 08:00
Wheat,0.06,2024-10-19 08:00
Kale,0.0713946,2024-10-19 08:00
Apple,0.0895,2024-10-19 08:00
Blueberry,0.04982,2024-10-19 08:00
Orange,0.06898,2024-10-19 08:00
Eggplant,0.0249,2024-10-19 08:00
Corn,0.02289,2024-10-19 08:00
Banana,0.07122,2024-10-19 08:00
Soybean,0.00691545,2024-10-19 08:00
Grape,0.95776,2024-10-19 08:00
Rice,0.79998333,2024-10-19 08:00
Olive,1.03,2024-10-19 08:00
Tomato,0.017,2024-10-19 08:00
Lemon,0.02,2024-10-19 08:00
Wood,0.035398,2024-10-19 08:00
Stone,0.138995,2024-10-19 08:00
Iron,0.6,2024-10-19 08:00
Gold,2.0,2024-10-19 08:00
Egg,0.06186345,2024-10-19 08:00
Honey,0.24766,2024-10-19 08:00
Crimstone,4.0,2024-10-19 08:00
Goblin Emblem,0.10338839,2024-10-19 08:00
Bumpkin Emblem,0.0994975,2024-10-19 08:00
Sunflorian Emblem,0.1215,2024-10-19 08:00
Nightshade Emblem,0.09748,2024-10-19 08:00
Sunflower,0.00189985,2024-10-19 08:30
Potato,0.0031,2024-10-19 08:30
Pumpkin,0.003229,2024-10-19 08:30
Carrot,0.007185,2024-10-19 08:30
Cabbage,0.0089,2024-10-19 08:30
Beetroot,0.022573,2024-10-19 08:30
Cauliflower,0.02310479,2024-10-19 08:30
Parsnip,0.020278,2024-10-19 08:30
Radish,0.0527,2024-10-19 08:30
Wheat,0.06,2024-10-19 08:30
Kale,0.071394,2024-10-19 08:30
Apple,0.0895,2024-10-19 08:30
Blueberry,0.05222,2024-10-19 08:30
Orange,0.06898,2024-10-19 08:30
Eggplant,0.02473053,2024-10-19 08:30
Corn,0.02289,2024-10-19 08:30
Banana,0.07122,2024-10-19 08:30
Soybean,0.007168,2024-10-19 08:30
Grape,0.95773333,2024-10-19 08:30
Rice,0.8,2024-10-19 08:30
Olive,1.03,2024-10-19 08:30
Tomato,0.01646571,2024-10-19 08:30
Lemon,0.02,2024-10-19 08:30
Wood,0.0353976,2024-10-19 08:30
Stone,0.138995,2024-10-19 08:30
Iron,0.6,2024-10-19 08:30
Gold,2.0,2024-10-19 08:30
Egg,0.06186,2024-10-19 08:30
Honey,0.24947368,2024-10-19 08:30
Crimstone,3.9997,2024-10-19 08:30
Goblin Emblem,0.10338839,2024-10-19 08:30
Bumpkin Emblem,0.0994975,2024-10-19 08:30
Sunflorian Emblem,0.1215,2024-10-19 08:30
Nightshade Emblem,0.097,2024-10-19 08:30
Sunflower,0.0018998,2024-10-19 08:45
Potato,0.00309994,2024-10-19 08:45
Pumpkin,0.00322892,2024-10-19 08:45
Carrot,0.007185,2024-10-19 08:45
Cabbage,0.0088888,2024-10-19 08:45
Beetroot,0.022572,2024-10-19 08:45
Cauliflower,0.02309875,2024-10-19 08:45
Parsnip,0.020275,2024-10-19 08:45
Radish,0.0527,2024-10-19 08:45
Wheat,0.06,2024-10-19 08:45
Kale,0.07124183,2024-10-19 08:45
Apple,0.0895,2024-10-19 08:45
Blueberry,0.05222,2024-10-19 08:45
Orange,0.06898,2024-10-19 08:45
Eggplant,0.02425,2024-10-19 08:45
Corn,0.022885,2024-10-19 08:45
Banana,0.07121667,2024-10-19 08:45
Soybean,0.007168,2024-10-19 08:45
Grape,0.95773,2024-10-19 08:45
Rice,0.8,2024-10-19 08:45
Olive,1.03,2024-10-19 08:45
Tomato,0.016465,2024-10-19 08:45
Lemon,0.02,2024-10-19 08:45
Wood,0.0353976,2024-10-19 08:45
Stone,0.13899333,2024-10-19 08:45
Iron,0.6,2024-10-19 08:45
Gold,1.999975,2024-10-19 08:45
Egg,0.06179402,2024-10-19 08:45
Honey,0.24946,2024-10-19 08:45
Crimstone,3.98,2024-10-19 08:45
Goblin Emblem,0.10338839,2024-10-19 08:45
Bumpkin Emblem,0.0994975,2024-10-19 08:45
Sunflorian Emblem,0.1215,2024-10-19 08:45
Nightshade Emblem,0.097,2024-10-19 08:45
Sunflower,0.00189985,2024-10-19 09:00
Potato,0.00309985,2024-10-19 09:00
Pumpkin,0.0032285,2024-10-19 09:00
Carrot,0.007185,2024-10-19 09:00
Cabbage,0.0088888,2024-10-19 09:00
Beetroot,0.022572,2024-10-19 09:00
Cauliflower,0.02309333,2024-10-19 09:00
Parsnip,0.020275,2024-10-19 09:00
Radish,0.0527,2024-10-19 09:00
Wheat,0.06,2024-10-19 09:00
Kale,0.07124183,2024-10-19 09:00
Apple,0.08823529,2024-10-19 09:00
Blueberry,0.052215,2024-10-19 09:00
Orange,0.06897917,2024-10-19 09:00
Eggplant,0.02424967,2024-10-19 09:00
Corn,0.02288929,2024-10-19 09:00
Banana,0.071215,2024-10-19 09:00
Soybean,0.0071675,2024-10-19 09:00
Grape,0.95773,2024-10-19 09:00
Rice,0.8,2024-10-19 09:00
Olive,1.03,2024-10-19 09:00
Tomato,0.016464,2024-10-19 09:00
Lemon,0.02,2024-10-19 09:00
Wood,0.03539733,2024-10-19 09:00
Stone,0.138975,2024-10-19 09:00
Iron,0.6,2024-10-19 09:00
Gold,1.99995882,2024-10-19 09:00
Egg,0.061685,2024-10-19 09:00
Honey,0.24946,2024-10-19 09:00
Crimstone,3.99988,2024-10-19 09:00
Goblin Emblem,0.10338839,2024-10-19 09:00
Bumpkin Emblem,0.0994975,2024-10-19 09:00
Sunflorian Emblem,0.0975,2024-10-19 09:00
Nightshade Emblem,0.097,2024-10-19 09:00
Sunflower,0.0018998,2024-10-19 09:15
Potato,0.003099,2024-10-19 09:15
Pumpkin,0.003246,2024-10-19 09:15
Carrot,0.007,2024-10-19 09:15
Cabbage,0.0079,2024-10-19 09:15
Beetroot,0.0225,2024-10-19 09:15
Cauliflower,0.023,2024-10-19 09:15
Parsnip,0.02,2024-10-19 09:15
Radish,0.0527,2024-10-19 09:15
Wheat,0.05983333,2024-10-19 09:15
Kale,0.07124167,2024-10-19 09:15
Apple,0.08742,2024-10-19 09:15
Blueberry,0.05222,2024-10-19 09:15
Orange,0.06899,2024-10-19 09:15
Eggplant,0.024248,2024-10-19 09:15
Corn,0.022887,2024-10-19 09:15
Banana,0.065,2024-10-19 09:15
Soybean,0.007167,2024-10-19 09:15
Grape,0.957675,2024-10-19 09:15
Rice,0.8,2024-10-19 09:15
Olive,1.03,2024-10-19 09:15
Tomato,0.01646364,2024-10-19 09:15
Lemon,0.02,2024-10-19 09:15
Wood,0.035396,2024-10-19 09:15
Stone,0.138975,2024-10-19 09:15
Iron,0.6,2024-10-19 09:15
Gold,1.99928,2024-10-19 09:15
Egg,0.06099,2024-10-19 09:15
Honey,0.246,2024-10-19 09:15
Crimstone,3.9995,2024-10-19 09:15
Goblin Emblem,0.103388,2024-10-19 09:15
Bumpkin Emblem,0.0994975,2024-10-19 09:15
Sunflorian Emblem,0.0975,2024-10-19 09:15
Nightshade Emblem,0.0994995,2024-10-19 09:15
Sunflower,0.00195,2024-10-19 09:45
Potato,0.003099,2024-10-19 09:45
Pumpkin,0.0032455,2024-10-19 09:45
Carrot,0.007,2024-10-19 09:45
Cabbage,0.0088,2024-10-19 09:45
Beetroot,0.02245954,2024-10-19 09:45
