Resource,P2P (SFL),Date
Gold,1.92833,2025-02-02 09:45
Egg,0.0389,2025-02-02 09:45
Honey,0.3,2025-02-02 09:45
Crimstone,4.798,2025-02-02 09:45
Leather,0.19,2025-02-02 09:45
Wool,0.167725,2025-02-02 09:45
Merino Wool,0.175,2025-02-02 09:45
Feather,0.00787879,2025-02-02 09:45
Milk,0.544,2025-02-02 09:45
Goblin Emblem,0.095,2025-02-02 09:45
Bumpkin Emblem,0.099498,2025-02-02 09:45
Sunflorian Emblem,0.08649875,2025-02-02 09:45
Nightshade Emblem,0.0925,2025-02-02 09:45
Sunflower,0.00085,2025-02-02 10:00
Potato,0.0012745,2025-02-02 10:00
Pumpkin,0.00128993,2025-02-02 10:00
Carrot,0.002849,2025-02-02 10:00
Cabbage,0.00436042,2025-02-02 10:00
Beetroot,0.013997,2025-02-02 10:00
Cauliflower,0.01344,2025-02-02 10:00
Parsnip,0.01399929,2025-02-02 10:00
Radish,0.05,2025-02-02 10:00
Wheat,0.102525,2025-02-02 10:00
Kale,0.09366667,2025-02-02 10:00
Apple,0.06,2025-02-02 10:00
Blueberry,0.0525,2025-02-02 10:00
Orange,0.05,2025-02-02 10:00
Eggplant,0.0295376,2025-02-02 10:00
Corn,0.0578,2025-02-02 10:00
Banana,0.05721333,2025-02-02 10:00
Soybean,0.00570971,2025-02-02 10:00
Grape,0.785,2025-02-02 10:00
Rice,0.6945,2025-02-02 10:00
Olive,0.94,2025-02-02 10:00
Tomato,0.0175,2025-02-02 10:00
Lemon,0.02481481,2025-02-02 10:00
Barley,0.067949,2025-02-02 10:00
Wood,0.03235,2025-02-02 10:00
Stone,0.090365,2025-02-02 10:00
Iron,0.51723,2025-02-02 10:00
Gold,1.9283,2025-02-02 10:00
Egg,0.0389,2025-02-02 10:00
Honey,0.3,2025-02-02 10:00
Crimstone,4.798,2025-02-02 10:00
Leather,0.189975,2025-02-02 10:00
Wool,0.16772333,2025-02-02 10:00
Merino Wool,0.175,2025-02-02 10:00
Feather,0.00787869,2025-02-02 10:00
Milk,0.5439973,2025-02-02 10:00
Goblin Emblem,0.095,2025-02-02 10:00
Bumpkin Emblem,0.099498,2025-02-02 10:00
Sunflorian Emblem,0.08649875,2025-02-02 10:00
Nightshade Emblem,0.0925,2025-02-02 10:00
Sunflower,0.0008,2025-02-02 10:15
Potato,0.0012745,2025-02-02 10:15
Pumpkin,0.00128927,2025-02-02 10:15
Carrot,0.00284897,2025-02-02 10:15
Cabbage,0.00436042,2025-02-02 10:15
Beetroot,0.01219971,2025-02-02 10:15
Cauliflower,0.0136,2025-02-02 10:15
Parsnip,0.01449788,2025-02-02 10:15
Radish,0.04999512,2025-02-02 10:15
Wheat,0.1,2025-02-02 10:15
Kale,0.09365938,2025-02-02 10:15
Apple,0.0598,2025-02-02 10:15
Blueberry,0.0525,2025-02-02 10:15
Orange,0.052213,2025-02-02 10:15
Eggplant,0.029534,2025-02-02 10:15
Corn,0.057799,2025-02-02 10:15
Banana,0.05721333,2025-02-02 10:15
Soybean,0.00570717,2025-02-02 10:15
Grape,0.78498,2025-02-02 10:15
Rice,0.6945,2025-02-02 10:15
Olive,0.94,2025-02-02 10:15
Tomato,0.017982,2025-02-02 10:15
Lemon,0.0248,2025-02-02 10:15
Barley,0.06798269,2025-02-02 10:15
Wood,0.0329,2025-02-02 10:15
Stone,0.09035625,2025-02-02 10:15
Iron,0.51713,2025-02-02 10:15
Gold,1.9283,2025-02-02 10:15
Egg,0.0389,2025-02-02 10:15
Honey,0.3,2025-02-02 10:15
Crimstone,4.7976,2025-02-02 10:15
Leather,0.18996,2025-02-02 10:15
Wool,0.16772333,2025-02-02 10:15
Merino Wool,0.175,2025-02-02 10:15
Feather,0.007875,2025-02-02 10:15
Milk,0.544,2025-02-02 10:15
Goblin Emblem,0.095,2025-02-02 10:15
Bumpkin Emblem,0.099498,2025-02-02 10:15
Sunflorian Emblem,0.08649875,2025-02-02 10:15
Nightshade Emblem,0.0925,2025-02-02 10:15
Sunflower,0.00084992,2025-02-02 10:45
Potato,0.00131332,2025-02-02 10:45
Pumpkin,0.00128933,2025-02-02 10:45
Carrot,0.00284897,2025-02-02 10:45
Cabbage,0.004444,2025-02-02 10:45
Beetroot,0.01217647,2025-02-02 10:45
Cauliflower,0.01356,2025-02-02 10:45
Parsnip,0.014496,2025-02-02 10:45
Radish,0.04999375,2025-02-02 10:45
Wheat,0.105617,2025-02-02 10:45
Kale,0.09365938,2025-02-02 10:45
Apple,0.0598,2025-02-02 10:45
Blueberry,0.0545,2025-02-02 10:45
Orange,0.05221,2025-02-02 10:45
Eggplant,0.02953182,2025-02-02 10:45
Corn,0.057799,2025-02-02 10:45
Banana,0.0575,2025-02-02 10:45
Soybean,0.0057,2025-02-02 10:45
Grape,0.7848,2025-02-02 10:45
Rice,0.6945,2025-02-02 10:45
Olive,0.94,2025-02-02 10:45
Tomato,0.017982,2025-02-02 10:45
Lemon,0.0248,2025-02-02 10:45
Barley,0.06798404,2025-02-02 10:45
Wood,0.032999,2025-02-02 10:45
Stone,0.09035686,2025-02-02 10:45
Iron,0.52457,2025-02-02 10:45
Gold,1.9283,2025-02-02 10:45
Egg,0.0389,2025-02-02 10:45
Honey,0.315,2025-02-02 10:45
Crimstone,4.798,2025-02-02 10:45
Leather,0.18888889,2025-02-02 10:45
Wool,0.15,2025-02-02 10:45
Merino Wool,0.164,2025-02-02 10:45
Feather,0.007872,2025-02-02 10:45
Milk,0.542,2025-02-02 10:45
Goblin Emblem,0.095,2025-02-02 10:45
Bumpkin Emblem,0.099498,2025-02-02 10:45
Sunflorian Emblem,0.08649875,2025-02-02 10:45
Nightshade Emblem,0.0925,2025-02-02 10:45
Sunflower,0.00084981,2025-02-02 11:00
Potato,0.00131325,2025-02-02 11:00
Pumpkin,0.0013,2025-02-02 11:00
Carrot,0.00285,2025-02-02 11:00
Cabbage,0.00444425,2025-02-02 11:00
Beetroot,0.012176,2025-02-02 11:00
Cauliflower,0.01355875,2025-02-02 11:00
Parsnip,0.01449788,2025-02-02 11:00
Radish,0.0499925,2025-02-02 11:00
Wheat,0.105616,2025-02-02 11:00
Kale,0.09365814,2025-02-02 11:00
Apple,0.0598,2025-02-02 11:00
Blueberry,0.0545,2025-02-02 11:00
Orange,0.052212,2025-02-02 11:00
Eggplant,0.02953182,2025-02-02 11:00
Corn,0.0578,2025-02-02 11:00
Banana,0.05749787,2025-02-02 11:00
Soybean,0.0057,2025-02-02 11:00
Grape,0.78479286,2025-02-02 11:00
Rice,0.6945,2025-02-02 11:00
Olive,0.94,2025-02-02 11:00
Tomato,0.01798,2025-02-02 11:00
Lemon,0.0248,2025-02-02 11:00
Barley,0.06798404,2025-02-02 11:00
Wood,0.03285,2025-02-02 11:00
Stone,0.0904995,2025-02-02 11:00
Iron,0.52457,2025-02-02 11:00
Gold,1.9283,2025-02-02 11:00
Egg,0.03892407,2025-02-02 11:00
Honey,0.31916667,2025-02-02 11:00
Crimstone,4.7979,2025-02-02 11:00
Leather,0.18995385,2025-02-02 11:00
Wool,0.15,2025-02-02 11:00
Merino Wool,0.175,2025-02-02 11:00
Feather,0.00787164,2025-02-02 11:00
Milk,0.542,2025-02-02 11:00
Goblin Emblem,0.095,2025-02-02 11:00
Bumpkin Emblem,0.099498,2025-02-02 11:00
Sunflorian Emblem,0.0875,2025-02-02 11:00
Nightshade Emblem,0.0925,2025-02-02 11:00
Sunflower,0.00084967,2025-02-02 11:15
Potato,0.00131325,2025-02-02 11:15
Pumpkin,0.0013,2025-02-02 11:15
Carrot,0.00285,2025-02-02 11:15
Cabbage,0.004651,2025-02-02 11:15
Beetroot,0.0120345,2025-02-02 11:15
Cauliflower,0.013558,2025-02-02 11:15
Parsnip,0.0145675,2025-02-02 11:15
Radish,0.0499495,2025-02-02 11:15
Wheat,0.1056093,2025-02-02 11:15
Kale,0.09366087,2025-02-02 11:15
Apple,0.0598,2025-02-02 11:15
Blueberry,0.0545,2025-02-02 11:15
Orange,0.05222,2025-02-02 11:15
Eggplant,0.02857,2025-02-02 11:15
Corn,0.0576,2025-02-02 11:15
Banana,0.05726,2025-02-02 11:15
Soybean,0.005698,2025-02-02 11:15
Grape,0.78497143,2025-02-02 11:15
Rice,0.6945,2025-02-02 11:15
Olive,0.939,2025-02-02 11:15
Tomato,0.01799286,2025-02-02 11:15
Lemon,0.0248,2025-02-02 11:15
Barley,0.06796667,2025-02-02 11:15
Wood,0.03261864,2025-02-02 11:15
Stone,0.0904495,2025-02-02 11:15
Iron,0.52445,2025-02-02 11:15
Gold,1.9283,2025-02-02 11:15
Egg,0.03833333,2025-02-02 11:15
Honey,0.31913889,2025-02-02 11:15
Crimstone,4.7979,2025-02-02 11:15
Leather,0.18973333,2025-02-02 11:15
Wool,0.15,2025-02-02 11:15
Merino Wool,0.175,2025-02-02 11:15
Feather,0.00786667,2025-02-02 11:15
Milk,0.541925,2025-02-02 11:15
Goblin Emblem,0.095,2025-02-02 11:15
Bumpkin Emblem,0.099498,2025-02-02 11:15
Sunflorian Emblem,0.0875,2025-02-02 11:15
Nightshade Emblem,0.0925,2025-02-02 11:15
Sunflower,0.00084965,2025-02-02 11:45
Potato,0.0013132,2025-02-02 11:45
Pumpkin,0.0013,2025-02-02 11:45
Carrot,0.002849,2025-02-02 11:45
Cabbage,0.004651,2025-02-02 11:45
Beetroot,0.01217426,2025-02-02 11:45
Cauliflower,0.013557,2025-02-02 11:45
Parsnip,0.014575,2025-02-02 11:45
Radish,0.04994902,2025-02-02 11:45
Wheat,0.1056093,2025-02-02 11:45
Kale,0.09365714,2025-02-02 11:45
Apple,0.05979,2025-02-02 11:45
Blueberry,0.05464,2025-02-02 11:45
Orange,0.05221837,2025-02-02 11:45
Eggplant,0.02856364,2025-02-02 11:45
Corn,0.0578,2025-02-02 11:45
Banana,0.05725,2025-02-02 11:45
Soybean,0.0056899,2025-02-02 11:45
Grape,0.78496,2025-02-02 11:45
Rice,0.6945,2025-02-02 11:45
Olive,0.939,2025-02-02 11:45
Tomato,0.017991,2025-02-02 11:45
Lemon,0.0247,2025-02-02 11:45
Barley,0.0678,2025-02-02 11:45
Wood,0.03261837,2025-02-02 11:45
Stone,0.09044699,2025-02-02 11:45
Iron,0.52455714,2025-02-02 11:45
Gold,1.92827143,2025-02-02 11:45
Egg,0.03833333,2025-02-02 11:45
Honey,0.32899,2025-02-02 11:45
Crimstone,4.7979,2025-02-02 11:45
Leather,0.18973333,2025-02-02 11:45
Wool,0.15,2025-02-02 11:45
Merino Wool,0.175,2025-02-02 11:45
Feather,0.00786667,2025-02-02 11:45
Milk,0.54166667,2025-02-02 11:45
Goblin Emblem,0.095,2025-02-02 11:45
Bumpkin Emblem,0.0994985,2025-02-02 11:45
Sunflorian Emblem,0.0875,2025-02-02 11:45
Nightshade Emblem,0.0925,2025-02-02 11:45
Sunflower,0.00084956,2025-02-02 12:00
Potato,0.0013132,2025-02-02 12:00
Pumpkin,0.0013,2025-02-02 12:00
Carrot,0.002849,2025-02-02 12:00
Cabbage,0.004651,2025-02-02 12:00
Beetroot,0.013999,2025-02-02 12:00
Cauliflower,0.01355533,2025-02-02 12:00
Parsnip,0.014576,2025-02-02 12:00
Radish,0.049945,2025-02-02 12:00
Wheat,0.105599,2025-02-02 12:00
Kale,0.09365957,2025-02-02 12:00
Apple,0.059775,2025-02-02 12:00
Blueberry,0.05463,2025-02-02 12:00
Orange,0.05221,2025-02-02 12:00
Eggplant,0.02856182,2025-02-02 12:00
Corn,0.05799716,2025-02-02 12:00
Banana,0.05724,2025-02-02 12:00
Soybean,0.005735,2025-02-02 12:00
Grape,0.78496,2025-02-02 12:00
Rice,0.6945,2025-02-02 12:00
Olive,0.939,2025-02-02 12:00
Tomato,0.01799,2025-02-02 12:00
Lemon,0.0247,2025-02-02 12:00
Barley,0.0678,2025-02-02 12:00
Wood,0.03252941,2025-02-02 12:00
Stone,0.09044699,2025-02-02 12:00
Iron,0.52455714,2025-02-02 12:00
Gold,1.9,2025-02-02 12:00
Egg,0.03833,2025-02-02 12:00
Honey,0.3195,2025-02-02 12:00
Crimstone,4.754,2025-02-02 12:00
Leather,0.18973333,2025-02-02 12:00
Wool,0.15,2025-02-02 12:00
Merino Wool,0.175,2025-02-02 12:00
Feather,0.00786923,2025-02-02 12:00
Milk,0.5416625,2025-02-02 12:00
Goblin Emblem,0.095,2025-02-02 12:00
Bumpkin Emblem,0.0994985,2025-02-02 12:00
Sunflorian Emblem,0.0875,2025-02-02 12:00
Nightshade Emblem,0.0925,2025-02-02 12:00
Sunflower,0.00085446,2025-02-02 12:30
Potato,0.00131369,2025-02-02 12:30
Pumpkin,0.0013,2025-02-02 12:30
Carrot,0.00285,2025-02-02 12:30
Cabbage,0.0045995,2025-02-02 12:30
Beetroot,0.013995,2025-02-02 12:30
Cauliflower,0.01355283,2025-02-02 12:30
Parsnip,0.01457,2025-02-02 12:30
Radish,0.04993968,2025-02-02 12:30
Wheat,0.1056168,2025-02-02 12:30
Kale,0.09365513,2025-02-02 12:30
Apple,0.05976,2025-02-02 12:30
Blueberry,0.05446719,2025-02-02 12:30
Orange,0.05218,2025-02-02 12:30
Eggplant,0.028561,2025-02-02 12:30
Corn,0.05799711,2025-02-02 12:30
Banana,0.057215,2025-02-02 12:30
Soybean,0.00583333,2025-02-02 12:30
Grape,0.78496,2025-02-02 12:30
Rice,0.6945,2025-02-02 12:30
Olive,0.939,2025-02-02 12:30
Tomato,0.01798968,2025-02-02 12:30
Lemon,0.0247,2025-02-02 12:30
Barley,0.06766667,2025-02-02 12:30
Wood,0.032527,2025-02-02 12:30
Stone,0.09043333,2025-02-02 12:30
Iron,0.5245,2025-02-02 12:30
Gold,1.9,2025-02-02 12:30
Egg,0.038332,2025-02-02 12:30
Honey,0.3195,2025-02-02 12:30
Crimstone,4.75,2025-02-02 12:30
Leather,0.1918,2025-02-02 12:30
Wool,0.14998,2025-02-02 12:30
Merino Wool,0.176,2025-02-02 12:30
Feather,0.00780488,2025-02-02 12:30
Milk,0.54164,2025-02-02 12:30
Goblin Emblem,0.095,2025-02-02 12:30
Bumpkin Emblem,0.09949829,2025-02-02 12:30
Sunflorian Emblem,0.0875,2025-02-02 12:30
Nightshade Emblem,0.0925,2025-02-02 12:30
Sunflower,0.00085441,2025-02-02 13:00
Potato,0.00131369,2025-02-02 13:00
Pumpkin,0.0013,2025-02-02 13:00
Carrot,0.00285,2025-02-02 13:00
Cabbage,0.004651,2025-02-02 13:00
Beetroot,0.013995,2025-02-02 13:00
Cauliflower,0.01355261,2025-02-02 13:00
Parsnip,0.01457,2025-02-02 13:00
Radish,0.04999041,2025-02-02 13:00
Wheat,0.10333,2025-02-02 13:00
Kale,0.09728649,2025-02-02 13:00
Apple,0.0596,2025-02-02 13:00
Blueberry,0.05446429,2025-02-02 13:00
Orange,0.05219,2025-02-02 13:00
Eggplant,0.02856364,2025-02-02 13:00
Corn,0.058,2025-02-02 13:00
Banana,0.05719167,2025-02-02 13:00
Soybean,0.00583325,2025-02-02 13:00
Grape,0.78496,2025-02-02 13:00
Rice,0.6945,2025-02-02 13:00
Olive,0.939,2025-02-02 13:00
Tomato,0.01798667,2025-02-02 13:00
Lemon,0.0247,2025-02-02 13:00
Barley,0.06766667,2025-02-02 13:00
Wood,0.03225,2025-02-02 13:00
Stone,0.09043,2025-02-02 13:00
Iron,0.5245,2025-02-02 13:00
Gold,1.999866,2025-02-02 13:00
Egg,0.03833077,2025-02-02 13:00
Honey,0.3195,2025-02-02 13:00
Crimstone,4.75,2025-02-02 13:00
Leather,0.1918,2025-02-02 13:00
Wool,0.149974,2025-02-02 13:00
Merino Wool,0.176,2025-02-02 13:00
Feather,0.00780488,2025-02-02 13:00
Milk,0.53703704,2025-02-02 13:00
Goblin Emblem,0.095,2025-02-02 13:00
Bumpkin Emblem,0.09949829,2025-02-02 13:00
Sunflorian Emblem,0.0875,2025-02-02 13:00
Nightshade Emblem,0.0925,2025-02-02 13:00
Sunflower,0.00085407,2025-02-02 13:30
Potato,0.0013136,2025-02-02 13:30
Pumpkin,0.0013,2025-02-02 13:30
Carrot,0.00285,2025-02-02 13:30
Cabbage,0.0048998,2025-02-02 13:30
Beetroot,0.013,2025-02-02 13:30
Cauliflower,0.01354882,2025-02-02 13:30
Parsnip,0.01457349,2025-02-02 13:30
Radish,0.04977273,2025-02-02 13:30
Wheat,0.10493571,2025-02-02 13:30
Kale,0.09728846,2025-02-02 13:30
Apple,0.059568,2025-02-02 13:30
Blueberry,0.0546285,2025-02-02 13:30
Orange,0.052206,2025-02-02 13:30
Eggplant,0.028235,2025-02-02 13:30
Corn,0.05799787,2025-02-02 13:30
Banana,0.0572087,2025-02-02 13:30
Soybean,0.00583288,2025-02-02 13:30
Grape,0.78496,2025-02-02 13:30
Rice,0.6945,2025-02-02 13:30
Olive,0.939,2025-02-02 13:30
Tomato,0.01799,2025-02-02 13:30
Lemon,0.0248,2025-02-02 13:30
Barley,0.0678,2025-02-02 13:30
Wood,0.03225,2025-02-02 13:30
Stone,0.088,2025-02-02 13:30
Iron,0.52448,2025-02-02 13:30
Gold,1.999866,2025-02-02 13:30
Egg,0.03832414,2025-02-02 13:30
Honey,0.31852,2025-02-02 13:30
Crimstone,4.75,2025-02-02 13:30
Leather,0.1918,2025-02-02 13:30
Wool,0.15,2025-02-02 13:30
Merino Wool,0.176,2025-02-02 13:30
Feather,0.007796,2025-02-02 13:30
Milk,0.53703571,2025-02-02 13:30
Goblin Emblem,0.095,2025-02-02 13:30
Bumpkin Emblem,0.09949829,2025-02-02 13:30
Sunflorian Emblem,0.0874495,2025-02-02 13:30
Nightshade Emblem,0.0925,2025-02-02 13:30
Sunflower,0.00085407,2025-02-02 13:45
Potato,0.0013136,2025-02-02 13:45
Pumpkin,0.0013,2025-02-02 13:45
Carrot,0.00285,2025-02-02 13:45
Cabbage,0.0048998,2025-02-02 13:45
Beetroot,0.012962,2025-02-02 13:45
Cauliflower,0.01354882,2025-02-02 13:45
Parsnip,0.01457333,2025-02-02 13:45
Radish,0.04977273,2025-02-02 13:45
Wheat,0.104932,2025-02-02 13:45
Kale,0.09728493,2025-02-02 13:45
Apple,0.060333,2025-02-02 13:45
Blueberry,0.0546285,2025-02-02 13:45
Orange,0.052154,2025-02-02 13:45
Eggplant,0.02823095,2025-02-02 13:45
Corn,0.058,2025-02-02 13:45
Banana,0.057206,2025-02-02 13:45
Soybean,0.00583288,2025-02-02 13:45
Grape,0.78496,2025-02-02 13:45
Rice,0.6945,2025-02-02 13:45
Olive,0.938,2025-02-02 13:45
Tomato,0.01798824,2025-02-02 13:45
Lemon,0.024948,2025-02-02 13:45
Barley,0.0677,2025-02-02 13:45
Wood,0.03205,2025-02-02 13:45
Stone,0.09042909,2025-02-02 13:45
Iron,0.5244,2025-02-02 13:45
Gold,1.999825,2025-02-02 13:45
Egg,0.038325,2025-02-02 13:45
Honey,0.3185,2025-02-02 13:45
Crimstone,4.74996667,2025-02-02 13:45
Leather,0.1918,2025-02-02 13:45
Wool,0.14,2025-02-02 13:45
Merino Wool,0.17571429,2025-02-02 13:45
Feather,0.007796,2025-02-02 13:45
Milk,0.53703562,2025-02-02 13:45
Goblin Emblem,0.095,2025-02-02 13:45
Bumpkin Emblem,0.09949829,2025-02-02 13:45
Sunflorian Emblem,0.0874495,2025-02-02 13:45
Nightshade Emblem,0.0925,2025-02-02 13:45
Sunflower,0.0008542,2025-02-02 14:00
Potato,0.0013136,2025-02-02 14:00
Pumpkin,0.0013,2025-02-02 14:00
Carrot,0.002849,2025-02-02 14:00
Cabbage,0.004898,2025-02-02 14:00
Beetroot,0.0139948,2025-02-02 14:00
Cauliflower,0.01281962,2025-02-02 14:00
Parsnip,0.01456,2025-02-02 14:00
Radish,0.04999375,2025-02-02 14:00
Wheat,0.10561,2025-02-02 14:00
Kale,0.09727941,2025-02-02 14:00
Apple,0.060333,2025-02-02 14:00
Blueberry,0.05263158,2025-02-02 14:00
Orange,0.05,2025-02-02 14:00
Eggplant,0.02822969,2025-02-02 14:00
Corn,0.058,2025-02-02 14:00
Banana,0.05555,2025-02-02 14:00
Soybean,0.005833,2025-02-02 14:00
Grape,0.78496,2025-02-02 14:00
Rice,0.69363636,2025-02-02 14:00
Olive,0.938,2025-02-02 14:00
Tomato,0.01798718,2025-02-02 14:00
Lemon,0.02494966,2025-02-02 14:00
Barley,0.0677,2025-02-02 14:00
Wood,0.03204974,2025-02-02 14:00
Stone,0.090428,2025-02-02 14:00
Iron,0.5244,2025-02-02 14:00
Gold,1.99976667,2025-02-02 14:00
Egg,0.03833111,2025-02-02 14:00
Honey,0.31846,2025-02-02 14:00
Crimstone,4.74993158,2025-02-02 14:00
Leather,0.1918,2025-02-02 14:00
Wool,0.13998,2025-02-02 14:00
Merino Wool,0.17571429,2025-02-02 14:00
Feather,0.007796,2025-02-02 14:00
Milk,0.53702,2025-02-02 14:00
Goblin Emblem,0.095,2025-02-02 14:00
Bumpkin Emblem,0.09949829,2025-02-02 14:00
Sunflorian Emblem,0.0874495,2025-02-02 14:00
Nightshade Emblem,0.0925,2025-02-02 14:00
Sunflower,0.0008998,2025-02-02 14:15
Potato,0.0013136,2025-02-02 14:15
Pumpkin,0.0013415,2025-02-02 14:15
Carrot,0.00284993,2025-02-02 14:15
Cabbage,0.0047508,2025-02-02 14:15
Beetroot,0.013975,2025-02-02 14:15
Cauliflower,0.01355,2025-02-02 14:15
Parsnip,0.01456,2025-02-02 14:15
Radish,0.04999294,2025-02-02 14:15
Wheat,0.10561558,2025-02-02 14:15
Kale,0.097276,2025-02-02 14:15
Apple,0.0599995,2025-02-02 14:15
Blueberry,0.054628,2025-02-02 14:15
Orange,0.0522,2025-02-02 14:15
Eggplant,0.02822639,2025-02-02 14:15
Corn,0.0582,2025-02-02 14:15
Banana,0.055549,2025-02-02 14:15
Soybean,0.00583158,2025-02-02 14:15
Grape,0.78495918,2025-02-02 14:15
Rice,0.69166,2025-02-02 14:15
Olive,0.93794286,2025-02-02 14:15
Tomato,0.01798333,2025-02-02 14:15
Lemon,0.02494722,2025-02-02 14:15
Barley,0.067695,2025-02-02 14:15
Wood,0.032,2025-02-02 14:15
Stone,0.0904995,2025-02-02 14:15
Iron,0.52415556,2025-02-02 14:15
Gold,1.99985,2025-02-02 14:15
Egg,0.03832353,2025-02-02 14:15
Honey,0.316,2025-02-02 14:15
Crimstone,4.74666667,2025-02-02 14:15
Leather,0.1918,2025-02-02 14:15
Wool,0.13998,2025-02-02 14:15
Merino Wool,0.17562,2025-02-02 14:15
Feather,0.00779541,2025-02-02 14:15
Milk,0.536,2025-02-02 14:15
Goblin Emblem,0.095488,2025-02-02 14:15
Bumpkin Emblem,0.09949829,2025-02-02 14:15
Sunflorian Emblem,0.0874495,2025-02-02 14:15
Nightshade Emblem,0.0925,2025-02-02 14:15
Sunflower,0.0008998,2025-02-02 14:45
Potato,0.0013136,2025-02-02 14:45
Pumpkin,0.00119857,2025-02-02 14:45
Carrot,0.00284993,2025-02-02 14:45
Cabbage,0.0047508,2025-02-02 14:45
Beetroot,0.013975,2025-02-02 14:45
Cauliflower,0.01355,2025-02-02 14:45
Parsnip,0.014548,2025-02-02 14:45
Radish,0.0499907,2025-02-02 14:45
Wheat,0.10561333,2025-02-02 14:45
Kale,0.097276,2025-02-02 14:45
Apple,0.0599995,2025-02-02 14:45
Blueberry,0.0546,2025-02-02 14:45
Orange,0.0516129,2025-02-02 14:45
Eggplant,0.028225,2025-02-02 14:45
Corn,0.0582,2025-02-02 14:45
Banana,0.05554783,2025-02-02 14:45
Soybean,0.0058325,2025-02-02 14:45
Grape,0.78495918,2025-02-02 14:45
Rice,0.692,2025-02-02 14:45
Olive,0.93794,2025-02-02 14:45
Tomato,0.01798333,2025-02-02 14:45
Lemon,0.02494966,2025-02-02 14:45
Barley,0.06769571,2025-02-02 14:45
Wood,0.03,2025-02-02 14:45
Stone,0.088,2025-02-02 14:45
Iron,0.52415,2025-02-02 14:45
Gold,1.999866,2025-02-02 14:45
Egg,0.03832,2025-02-02 14:45
Honey,0.316,2025-02-02 14:45
Crimstone,4.74925,2025-02-02 14:45
Leather,0.1918,2025-02-02 14:45
Wool,0.13997143,2025-02-02 14:45
Merino Wool,0.1756,2025-02-02 14:45
Feather,0.007795,2025-02-02 14:45
Milk,0.537032,2025-02-02 14:45
Goblin Emblem,0.095488,2025-02-02 14:45
Bumpkin Emblem,0.099499,2025-02-02 14:45
Sunflorian Emblem,0.0874495,2025-02-02 14:45
Nightshade Emblem,0.0925,2025-02-02 14:45
Sunflower,0.0008998,2025-02-02 15:00
Potato,0.00131464,2025-02-02 15:00
Pumpkin,0.00119857,2025-02-02 15:00
Carrot,0.00284993,2025-02-02 15:00
Cabbage,0.00466667,2025-02-02 15:00
Beetroot,0.014,2025-02-02 15:00
Cauliflower,0.0135504,2025-02-02 15:00
Parsnip,0.01454633,2025-02-02 15:00
Radish,0.04999024,2025-02-02 15:00
Wheat,0.10561333,2025-02-02 15:00
Kale,0.09698582,2025-02-02 15:00
Apple,0.056,2025-02-02 15:00
Blueberry,0.05459111,2025-02-02 15:00
Orange,0.05161212,2025-02-02 15:00
Eggplant,0.02822435,2025-02-02 15:00
Corn,0.058199,2025-02-02 15:00
Banana,0.055535,2025-02-02 15:00
Soybean,0.0055,2025-02-02 15:00
Grape,0.7848,2025-02-02 15:00
Rice,0.692,2025-02-02 15:00
Olive,0.93794,2025-02-02 15:00
Tomato,0.01798289,2025-02-02 15:00
Lemon,0.02493864,2025-02-02 15:00
Barley,0.06766512,2025-02-02 15:00
Wood,0.0295,2025-02-02 15:00
Stone,0.09046667,2025-02-02 15:00
Iron,0.524125,2025-02-02 15:00
Gold,1.998,2025-02-02 15:00
Egg,0.038,2025-02-02 15:00
Honey,0.315995,2025-02-02 15:00
Crimstone,4.74925,2025-02-02 15:00
Leather,0.1918,2025-02-02 15:00
Wool,0.13996875,2025-02-02 15:00
Merino Wool,0.1756,2025-02-02 15:00
Feather,0.0077,2025-02-02 15:00
Milk,0.53703562,2025-02-02 15:00
Goblin Emblem,0.095488,2025-02-02 15:00
Bumpkin Emblem,0.099499,2025-02-02 15:00
Sunflorian Emblem,0.0874495,2025-02-02 15:00
Nightshade Emblem,0.0925,2025-02-02 15:00
Sunflower,0.0008994,2025-02-02 15:15
Potato,0.00131433,2025-02-02 15:15
Pumpkin,0.00134133,2025-02-02 15:15
Carrot,0.002849,2025-02-02 15:15
Cabbage,0.0046,2025-02-02 15:15
Beetroot,0.01411194,2025-02-02 15:15
Cauliflower,0.013544,2025-02-02 15:15
Parsnip,0.014539,2025-02-02 15:15
Radish,0.049986,2025-02-02 15:15
Wheat,0.105617,2025-02-02 15:15
Kale,0.09698582,2025-02-02 15:15
Apple,0.05598,2025-02-02 15:15
Blueberry,0.05457358,2025-02-02 15:15
Orange,0.0516,2025-02-02 15:15
Eggplant,0.028222,2025-02-02 15:15
Corn,0.058184,2025-02-02 15:15
Banana,0.055525,2025-02-02 15:15
Soybean,0.0068986,2025-02-02 15:15
Grape,0.7847,2025-02-02 15:15
Rice,0.692,2025-02-02 15:15
Olive,0.93783333,2025-02-02 15:15
Tomato,0.01798158,2025-02-02 15:15
Lemon,0.02493818,2025-02-02 15:15
Barley,0.06766,2025-02-02 15:15
Wood,0.032048,2025-02-02 15:15
Stone,0.09046,2025-02-02 15:15
Iron,0.523,2025-02-02 15:15
Gold,1.99983333,2025-02-02 15:15
Egg,0.03799,2025-02-02 15:15
Honey,0.31594,2025-02-02 15:15
Crimstone,4.7466,2025-02-02 15:15
Leather,0.1918,2025-02-02 15:15
Wool,0.14,2025-02-02 15:15
Merino Wool,0.176,2025-02-02 15:15
Feather,0.0077,2025-02-02 15:15
