Resource,P2P (SFL),Date
Cauliflower,0.01083833,2025-01-12 10:00
Parsnip,0.014105,2025-01-12 10:00
Radish,0.0527,2025-01-12 10:00
Wheat,0.09664,2025-01-12 10:00
Kale,0.1176,2025-01-12 10:00
Apple,0.05945882,2025-01-12 10:00
Blueberry,0.054794,2025-01-12 10:00
Orange,0.050888,2025-01-12 10:00
Eggplant,0.02956889,2025-01-12 10:00
Corn,0.05799636,2025-01-12 10:00
Banana,0.055,2025-01-12 10:00
Soybean,0.005911,2025-01-12 10:00
Grape,0.70571429,2025-01-12 10:00
Rice,0.76,2025-01-12 10:00
Olive,0.989,2025-01-12 10:00
Tomato,0.01439,2025-01-12 10:00
Lemon,0.0294,2025-01-12 10:00
Barley,0.080578,2025-01-12 10:00
Wood,0.03,2025-01-12 10:00
Stone,0.08662133,2025-01-12 10:00
Iron,0.45,2025-01-12 10:00
Gold,1.84912667,2025-01-12 10:00
Egg,0.04274667,2025-01-12 10:00
Honey,0.18665455,2025-01-12 10:00
Crimstone,3.8,2025-01-12 10:00
Leather,0.1491,2025-01-12 10:00
Wool,0.17999,2025-01-12 10:00
Merino Wool,0.1399,2025-01-12 10:00
Feather,0.00732,2025-01-12 10:00
Milk,0.352,2025-01-12 10:00
Goblin Emblem,0.132,2025-01-12 10:00
Bumpkin Emblem,0.14,2025-01-12 10:00
Sunflorian Emblem,0.094,2025-01-12 10:00
Nightshade Emblem,0.095,2025-01-12 10:00
Sunflower,0.000824,2025-01-12 10:15
Potato,0.001145,2025-01-12 10:15
Pumpkin,0.00139855,2025-01-12 10:15
Carrot,0.00295,2025-01-12 10:15
Cabbage,0.004,2025-01-12 10:15
Beetroot,0.00985702,2025-01-12 10:15
Cauliflower,0.01084571,2025-01-12 10:15
Parsnip,0.013125,2025-01-12 10:15
Radish,0.0527028,2025-01-12 10:15
Wheat,0.095,2025-01-12 10:15
Kale,0.117576,2025-01-12 10:15
Apple,0.05944,2025-01-12 10:15
Blueberry,0.05479247,2025-01-12 10:15
Orange,0.05088,2025-01-12 10:15
Eggplant,0.0275,2025-01-12 10:15
Corn,0.057996,2025-01-12 10:15
Banana,0.05740741,2025-01-12 10:15
Soybean,0.00583333,2025-01-12 10:15
Grape,0.70906,2025-01-12 10:15
Rice,0.76,2025-01-12 10:15
Olive,0.98895,2025-01-12 10:15
Tomato,0.01438,2025-01-12 10:15
Lemon,0.0294,2025-01-12 10:15
Barley,0.08057778,2025-01-12 10:15
Wood,0.03019961,2025-01-12 10:15
Stone,0.08661933,2025-01-12 10:15
Iron,0.43,2025-01-12 10:15
Gold,1.8491,2025-01-12 10:15
Egg,0.04274444,2025-01-12 10:15
Honey,0.18,2025-01-12 10:15
Crimstone,3.8,2025-01-12 10:15
Leather,0.14906667,2025-01-12 10:15
Wool,0.178569,2025-01-12 10:15
Merino Wool,0.13998,2025-01-12 10:15
Feather,0.0073,2025-01-12 10:15
Milk,0.35196667,2025-01-12 10:15
Goblin Emblem,0.132,2025-01-12 10:15
Bumpkin Emblem,0.1525,2025-01-12 10:15
Sunflorian Emblem,0.094,2025-01-12 10:15
Nightshade Emblem,0.095,2025-01-12 10:15
Sunflower,0.00082,2025-01-12 10:45
Potato,0.0011385,2025-01-12 10:45
Pumpkin,0.0013985,2025-01-12 10:45
Carrot,0.0030206,2025-01-12 10:45
Cabbage,0.004,2025-01-12 10:45
Beetroot,0.009857,2025-01-12 10:45
Cauliflower,0.01084605,2025-01-12 10:45
Parsnip,0.01312333,2025-01-12 10:45
Radish,0.0527028,2025-01-12 10:45
Wheat,0.09499722,2025-01-12 10:45
Kale,0.11756531,2025-01-12 10:45
Apple,0.05888889,2025-01-12 10:45
Blueberry,0.05477273,2025-01-12 10:45
Orange,0.050524,2025-01-12 10:45
Eggplant,0.0275,2025-01-12 10:45
Corn,0.05775,2025-01-12 10:45
Banana,0.05666,2025-01-12 10:45
Soybean,0.00583333,2025-01-12 10:45
Grape,0.70906,2025-01-12 10:45
Rice,0.76,2025-01-12 10:45
Olive,0.98895,2025-01-12 10:45
Tomato,0.01438,2025-01-12 10:45
Lemon,0.0294,2025-01-12 10:45
Barley,0.080591,2025-01-12 10:45
Wood,0.03005155,2025-01-12 10:45
Stone,0.08661933,2025-01-12 10:45
Iron,0.43,2025-01-12 10:45
Gold,1.84908,2025-01-12 10:45
Egg,0.04274333,2025-01-12 10:45
Honey,0.18662927,2025-01-12 10:45
Crimstone,3.8,2025-01-12 10:45
Leather,0.14906667,2025-01-12 10:45
Wool,0.17995769,2025-01-12 10:45
Merino Wool,0.13998,2025-01-12 10:45
Feather,0.00727273,2025-01-12 10:45
Milk,0.35195556,2025-01-12 10:45
Goblin Emblem,0.132,2025-01-12 10:45
Bumpkin Emblem,0.1524,2025-01-12 10:45
Sunflorian Emblem,0.09495,2025-01-12 10:45
Nightshade Emblem,0.095,2025-01-12 10:45
Sunflower,0.00082,2025-01-12 11:00
Potato,0.00113833,2025-01-12 11:00
Pumpkin,0.0013985,2025-01-12 11:00
Carrot,0.00302,2025-01-12 11:00
Cabbage,0.004,2025-01-12 11:00
Beetroot,0.009856,2025-01-12 11:00
Cauliflower,0.0108455,2025-01-12 11:00
Parsnip,0.014104,2025-01-12 11:00
Radish,0.0527028,2025-01-12 11:00
Wheat,0.09499667,2025-01-12 11:00
Kale,0.11757949,2025-01-12 11:00
Apple,0.05888333,2025-01-12 11:00
Blueberry,0.05479247,2025-01-12 11:00
Orange,0.05052286,2025-01-12 11:00
Eggplant,0.0275,2025-01-12 11:00
Corn,0.0578,2025-01-12 11:00
Banana,0.05666,2025-01-12 11:00
Soybean,0.005833,2025-01-12 11:00
Grape,0.70908,2025-01-12 11:00
Rice,0.76,2025-01-12 11:00
Olive,0.98895,2025-01-12 11:00
Tomato,0.01438,2025-01-12 11:00
Lemon,0.0294,2025-01-12 11:00
Barley,0.0806,2025-01-12 11:00
Wood,0.030051,2025-01-12 11:00
Stone,0.08661667,2025-01-12 11:00
Iron,0.43,2025-01-12 11:00
Gold,1.8125,2025-01-12 11:00
Egg,0.04274333,2025-01-12 11:00
Honey,0.18888889,2025-01-12 11:00
Crimstone,3.8,2025-01-12 11:00
Leather,0.149098,2025-01-12 11:00
Wool,0.17995484,2025-01-12 11:00
Merino Wool,0.14,2025-01-12 11:00
Feather,0.00727273,2025-01-12 11:00
Milk,0.35195472,2025-01-12 11:00
Goblin Emblem,0.132,2025-01-12 11:00
Bumpkin Emblem,0.1524,2025-01-12 11:00
Sunflorian Emblem,0.09495,2025-01-12 11:00
Nightshade Emblem,0.095,2025-01-12 11:00
Sunflower,0.0008235,2025-01-12 11:15
Potato,0.001138,2025-01-12 11:15
Pumpkin,0.00139773,2025-01-12 11:15
Carrot,0.0030206,2025-01-12 11:15
Cabbage,0.004,2025-01-12 11:15
Beetroot,0.01,2025-01-12 11:15
Cauliflower,0.01084464,2025-01-12 11:15
Parsnip,0.01410377,2025-01-12 11:15
Radish,0.0525,2025-01-12 11:15
Wheat,0.09499,2025-01-12 11:15
Kale,0.11757,2025-01-12 11:15
Apple,0.05943333,2025-01-12 11:15
Blueberry,0.05478983,2025-01-12 11:15
Orange,0.050518,2025-01-12 11:15
Eggplant,0.02733333,2025-01-12 11:15
Corn,0.0575,2025-01-12 11:15
Banana,0.05665,2025-01-12 11:15
Soybean,0.005832,2025-01-12 11:15
Grape,0.709075,2025-01-12 11:15
Rice,0.74993,2025-01-12 11:15
Olive,0.9885,2025-01-12 11:15
Tomato,0.01437273,2025-01-12 11:15
Lemon,0.02975422,2025-01-12 11:15
Barley,0.0805,2025-01-12 11:15
Wood,0.03005,2025-01-12 11:15
Stone,0.08661579,2025-01-12 11:15
Iron,0.43,2025-01-12 11:15
Gold,1.849126,2025-01-12 11:15
Egg,0.0425,2025-01-12 11:15
Honey,0.19357143,2025-01-12 11:15
Crimstone,3.8,2025-01-12 11:15
Leather,0.14908333,2025-01-12 11:15
Wool,0.1792,2025-01-12 11:15
Merino Wool,0.13999667,2025-01-12 11:15
Feather,0.007272,2025-01-12 11:15
Milk,0.3519,2025-01-12 11:15
Goblin Emblem,0.132,2025-01-12 11:15
Bumpkin Emblem,0.149995,2025-01-12 11:15
Sunflorian Emblem,0.09,2025-01-12 11:15
Nightshade Emblem,0.095,2025-01-12 11:15
Sunflower,0.0008235,2025-01-12 11:45
Potato,0.001138,2025-01-12 11:45
Pumpkin,0.0013976,2025-01-12 11:45
Carrot,0.0030206,2025-01-12 11:45
Cabbage,0.004,2025-01-12 11:45
Beetroot,0.01,2025-01-12 11:45
Cauliflower,0.0106375,2025-01-12 11:45
Parsnip,0.01410313,2025-01-12 11:45
Radish,0.0527028,2025-01-12 11:45
Wheat,0.0948,2025-01-12 11:45
Kale,0.11745789,2025-01-12 11:45
Apple,0.06142857,2025-01-12 11:45
Blueberry,0.0545,2025-01-12 11:45
Orange,0.0505,2025-01-12 11:45
Eggplant,0.02733333,2025-01-12 11:45
Corn,0.05779872,2025-01-12 11:45
Banana,0.056648,2025-01-12 11:45
Soybean,0.005832,2025-01-12 11:45
Grape,0.70907143,2025-01-12 11:45
Rice,0.74992222,2025-01-12 11:45
Olive,0.9885,2025-01-12 11:45
Tomato,0.01437273,2025-01-12 11:45
Lemon,0.02975556,2025-01-12 11:45
Barley,0.08049846,2025-01-12 11:45
Wood,0.03005,2025-01-12 11:45
Stone,0.085833,2025-01-12 11:45
Iron,0.43,2025-01-12 11:45
Gold,1.849126,2025-01-12 11:45
Egg,0.042496,2025-01-12 11:45
Honey,0.1939625,2025-01-12 11:45
Crimstone,3.97,2025-01-12 11:45
Leather,0.14908,2025-01-12 11:45
Wool,0.1791,2025-01-12 11:45
Merino Wool,0.13999667,2025-01-12 11:45
Feather,0.007272,2025-01-12 11:45
Milk,0.3519,2025-01-12 11:45
Goblin Emblem,0.125,2025-01-12 11:45
Bumpkin Emblem,0.1436,2025-01-12 11:45
Sunflorian Emblem,0.09495,2025-01-12 11:45
Nightshade Emblem,0.095,2025-01-12 11:45
Sunflower,0.00082,2025-01-12 12:00
Potato,0.00113792,2025-01-12 12:00
Pumpkin,0.00135,2025-01-12 12:00
Carrot,0.0030205,2025-01-12 12:00
Cabbage,0.004,2025-01-12 12:00
Beetroot,0.00992908,2025-01-12 12:00
Cauliflower,0.010638,2025-01-12 12:00
Parsnip,0.0141025,2025-01-12 12:00
Radish,0.0527028,2025-01-12 12:00
Wheat,0.09444444,2025-01-12 12:00
Kale,0.11746,2025-01-12 12:00
Apple,0.06142857,2025-01-12 12:00
Blueberry,0.05479247,2025-01-12 12:00
Orange,0.05049474,2025-01-12 12:00
Eggplant,0.02732,2025-01-12 12:00
Corn,0.0576,2025-01-12 12:00
Banana,0.05666,2025-01-12 12:00
Soybean,0.005832,2025-01-12 12:00
Grape,0.70906,2025-01-12 12:00
Rice,0.74,2025-01-12 12:00
Olive,0.98895,2025-01-12 12:00
Tomato,0.01437273,2025-01-12 12:00
Lemon,0.029766,2025-01-12 12:00
Barley,0.08049778,2025-01-12 12:00
Wood,0.03003918,2025-01-12 12:00
Stone,0.0849,2025-01-12 12:00
Iron,0.43,2025-01-12 12:00
Gold,1.8491,2025-01-12 12:00
Egg,0.04246667,2025-01-12 12:00
Honey,0.19394167,2025-01-12 12:00
Crimstone,3.97,2025-01-12 12:00
Leather,0.14727273,2025-01-12 12:00
Wool,0.1794,2025-01-12 12:00
Merino Wool,0.13998,2025-01-12 12:00
Feather,0.007,2025-01-12 12:00
Milk,0.35,2025-01-12 12:00
Goblin Emblem,0.12,2025-01-12 12:00
Bumpkin Emblem,0.1436,2025-01-12 12:00
Sunflorian Emblem,0.09495,2025-01-12 12:00
Nightshade Emblem,0.095,2025-01-12 12:00
Sunflower,0.000815,2025-01-12 12:45
Potato,0.00113792,2025-01-12 12:45
Pumpkin,0.00135,2025-01-12 12:45
Carrot,0.0030205,2025-01-12 12:45
Cabbage,0.004,2025-01-12 12:45
Beetroot,0.01,2025-01-12 12:45
Cauliflower,0.0106372,2025-01-12 12:45
Parsnip,0.014178,2025-01-12 12:45
Radish,0.0527,2025-01-12 12:45
Wheat,0.0948,2025-01-12 12:45
Kale,0.11744,2025-01-12 12:45
Apple,0.064,2025-01-12 12:45
Blueberry,0.054794,2025-01-12 12:45
Orange,0.050485,2025-01-12 12:45
Eggplant,0.02731961,2025-01-12 12:45
Corn,0.05714286,2025-01-12 12:45
Banana,0.05928,2025-01-12 12:45
Soybean,0.00579439,2025-01-12 12:45
Grape,0.70907143,2025-01-12 12:45
Rice,0.74,2025-01-12 12:45
Olive,0.989492,2025-01-12 12:45
Tomato,0.014372,2025-01-12 12:45
Lemon,0.02951613,2025-01-12 12:45
Barley,0.08049778,2025-01-12 12:45
Wood,0.0299005,2025-01-12 12:45
Stone,0.08661765,2025-01-12 12:45
Iron,0.4498,2025-01-12 12:45
Gold,1.84912,2025-01-12 12:45
Egg,0.04206897,2025-01-12 12:45
Honey,0.19364167,2025-01-12 12:45
Crimstone,3.97,2025-01-12 12:45
Leather,0.145,2025-01-12 12:45
Wool,0.17857143,2025-01-12 12:45
Merino Wool,0.13999667,2025-01-12 12:45
Feather,0.00699,2025-01-12 12:45
Milk,0.352,2025-01-12 12:45
Goblin Emblem,0.1195,2025-01-12 12:45
Bumpkin Emblem,0.1436,2025-01-12 12:45
Sunflorian Emblem,0.09495,2025-01-12 12:45
Nightshade Emblem,0.095,2025-01-12 12:45
Sunflower,0.000815,2025-01-12 13:00
Potato,0.0011,2025-01-12 13:00
Pumpkin,0.00135,2025-01-12 13:00
Carrot,0.00302,2025-01-12 13:00
Cabbage,0.004,2025-01-12 13:00
Beetroot,0.01,2025-01-12 13:00
Cauliflower,0.0108,2025-01-12 13:00
Parsnip,0.014177,2025-01-12 13:00
Radish,0.05247813,2025-01-12 13:00
Wheat,0.09472222,2025-01-12 13:00
Kale,0.11699667,2025-01-12 13:00
Apple,0.064,2025-01-12 13:00
Blueberry,0.054794,2025-01-12 13:00
Orange,0.05048,2025-01-12 13:00
Eggplant,0.027309,2025-01-12 13:00
Corn,0.0578,2025-01-12 13:00
Banana,0.059275,2025-01-12 13:00
Soybean,0.00579392,2025-01-12 13:00
Grape,0.70906,2025-01-12 13:00
Rice,0.74,2025-01-12 13:00
Olive,0.989492,2025-01-12 13:00
Tomato,0.01438,2025-01-12 13:00
Lemon,0.02951463,2025-01-12 13:00
Barley,0.08055,2025-01-12 13:00
Wood,0.02986067,2025-01-12 13:00
Stone,0.08660714,2025-01-12 13:00
Iron,0.45,2025-01-12 13:00
Gold,1.849125,2025-01-12 13:00
Egg,0.042465,2025-01-12 13:00
Honey,0.19364167,2025-01-12 13:00
Crimstone,3.99,2025-01-12 13:00
Leather,0.14482759,2025-01-12 13:00
Wool,0.1785625,2025-01-12 13:00
Merino Wool,0.139975,2025-01-12 13:00
Feather,0.00698571,2025-01-12 13:00
Milk,0.35,2025-01-12 13:00
Goblin Emblem,0.1195,2025-01-12 13:00
Bumpkin Emblem,0.149995,2025-01-12 13:00
Sunflorian Emblem,0.09495,2025-01-12 13:00
Nightshade Emblem,0.095,2025-01-12 13:00
Sunflower,0.00081497,2025-01-12 13:30
Potato,0.0011,2025-01-12 13:30
Pumpkin,0.00135,2025-01-12 13:30
Carrot,0.00302,2025-01-12 13:30
Cabbage,0.0045,2025-01-12 13:30
Beetroot,0.01,2025-01-12 13:30
Cauliflower,0.0108,2025-01-12 13:30
Parsnip,0.0141368,2025-01-12 13:30
Radish,0.05247813,2025-01-12 13:30
Wheat,0.09472128,2025-01-12 13:30
Kale,0.117,2025-01-12 13:30
Apple,0.06,2025-01-12 13:30
Blueberry,0.05479273,2025-01-12 13:30
Orange,0.050485,2025-01-12 13:30
Eggplant,0.027309,2025-01-12 13:30
Corn,0.0578,2025-01-12 13:30
Banana,0.059025,2025-01-12 13:30
Soybean,0.0057536,2025-01-12 13:30
Grape,0.708,2025-01-12 13:30
Rice,0.74,2025-01-12 13:30
Olive,0.98946667,2025-01-12 13:30
Tomato,0.01438824,2025-01-12 13:30
Lemon,0.029112,2025-01-12 13:30
Barley,0.08055,2025-01-12 13:30
Wood,0.03004,2025-01-12 13:30
Stone,0.08660673,2025-01-12 13:30
Iron,0.456949,2025-01-12 13:30
Gold,1.8491,2025-01-12 13:30
Egg,0.04246452,2025-01-12 13:30
Honey,0.19364167,2025-01-12 13:30
Crimstone,3.98996667,2025-01-12 13:30
Leather,0.149,2025-01-12 13:30
Wool,0.17833333,2025-01-12 13:30
Merino Wool,0.14538462,2025-01-12 13:30
Feather,0.00727059,2025-01-12 13:30
Milk,0.34666667,2025-01-12 13:30
Goblin Emblem,0.1195,2025-01-12 13:30
Bumpkin Emblem,0.149995,2025-01-12 13:30
Sunflorian Emblem,0.09495,2025-01-12 13:30
Nightshade Emblem,0.095,2025-01-12 13:30
Sunflower,0.000815,2025-01-12 13:45
Potato,0.0011,2025-01-12 13:45
Pumpkin,0.00135,2025-01-12 13:45
Carrot,0.00302,2025-01-12 13:45
Cabbage,0.0045,2025-01-12 13:45
Beetroot,0.0099988,2025-01-12 13:45
Cauliflower,0.0108,2025-01-12 13:45
Parsnip,0.01413,2025-01-12 13:45
Radish,0.05247813,2025-01-12 13:45
Wheat,0.09471579,2025-01-12 13:45
Kale,0.116998,2025-01-12 13:45
Apple,0.06,2025-01-12 13:45
Blueberry,0.05479273,2025-01-12 13:45
Orange,0.05048,2025-01-12 13:45
Eggplant,0.02731,2025-01-12 13:45
Corn,0.0578,2025-01-12 13:45
Banana,0.059016,2025-01-12 13:45
Soybean,0.00575176,2025-01-12 13:45
Grape,0.708,2025-01-12 13:45
Rice,0.74,2025-01-12 13:45
Olive,0.98946667,2025-01-12 13:45
Tomato,0.0144,2025-01-12 13:45
Lemon,0.029112,2025-01-12 13:45
Barley,0.08055,2025-01-12 13:45
Wood,0.0300393,2025-01-12 13:45
Stone,0.086612,2025-01-12 13:45
Iron,0.456949,2025-01-12 13:45
Gold,1.8491,2025-01-12 13:45
Egg,0.042465,2025-01-12 13:45
Honey,0.1777625,2025-01-12 13:45
Crimstone,3.98994,2025-01-12 13:45
Leather,0.149,2025-01-12 13:45
Wool,0.17831667,2025-01-12 13:45
Merino Wool,0.14538462,2025-01-12 13:45
Feather,0.00727059,2025-01-12 13:45
Milk,0.35,2025-01-12 13:45
Goblin Emblem,0.1195,2025-01-12 13:45
Bumpkin Emblem,0.149995,2025-01-12 13:45
Sunflorian Emblem,0.09495,2025-01-12 13:45
Nightshade Emblem,0.095,2025-01-12 13:45
Sunflower,0.00081481,2025-01-12 14:00
Potato,0.0011,2025-01-12 14:00
Pumpkin,0.00135,2025-01-12 14:00
Carrot,0.00302,2025-01-12 14:00
Cabbage,0.0045,2025-01-12 14:00
Beetroot,0.00999875,2025-01-12 14:00
Cauliflower,0.0108,2025-01-12 14:00
Parsnip,0.01412692,2025-01-12 14:00
Radish,0.05247765,2025-01-12 14:00
Wheat,0.094712,2025-01-12 14:00
Kale,0.117,2025-01-12 14:00
Apple,0.06,2025-01-12 14:00
Blueberry,0.05479,2025-01-12 14:00
Orange,0.05048,2025-01-12 14:00
Eggplant,0.02731,2025-01-12 14:00
Corn,0.0578,2025-01-12 14:00
Banana,0.05901111,2025-01-12 14:00
Soybean,0.00565778,2025-01-12 14:00
Grape,0.70906,2025-01-12 14:00
Rice,0.74,2025-01-12 14:00
Olive,0.98948,2025-01-12 14:00
Tomato,0.0144,2025-01-12 14:00
Lemon,0.0291,2025-01-12 14:00
Barley,0.08055,2025-01-12 14:00
Wood,0.03005,2025-01-12 14:00
Stone,0.08661,2025-01-12 14:00
Iron,0.4565,2025-01-12 14:00
Gold,1.8491,2025-01-12 14:00
Egg,0.04246444,2025-01-12 14:00
Honey,0.177777,2025-01-12 14:00
Crimstone,3.9899,2025-01-12 14:00
Leather,0.149098,2025-01-12 14:00
Wool,0.178316,2025-01-12 14:00
Merino Wool,0.14538462,2025-01-12 14:00
Feather,0.00727059,2025-01-12 14:00
Milk,0.352,2025-01-12 14:00
Goblin Emblem,0.1195,2025-01-12 14:00
Bumpkin Emblem,0.149995,2025-01-12 14:00
Sunflorian Emblem,0.09495,2025-01-12 14:00
Nightshade Emblem,0.095,2025-01-12 14:00
Sunflower,0.000775,2025-01-12 14:15
Potato,0.0010998,2025-01-12 14:15
Pumpkin,0.00135,2025-01-12 14:15
Carrot,0.00302,2025-01-12 14:15
Cabbage,0.00448954,2025-01-12 14:15
Beetroot,0.009998,2025-01-12 14:15
Cauliflower,0.01084543,2025-01-12 14:15
Parsnip,0.01413387,2025-01-12 14:15
Radish,0.052475,2025-01-12 14:15
Wheat,0.0966485,2025-01-12 14:15
Kale,0.116999,2025-01-12 14:15
Apple,0.064,2025-01-12 14:15
Blueberry,0.05479,2025-01-12 14:15
Orange,0.050475,2025-01-12 14:15
Eggplant,0.02730938,2025-01-12 14:15
Corn,0.0578,2025-01-12 14:15
Banana,0.05927368,2025-01-12 14:15
Soybean,0.00565778,2025-01-12 14:15
Grape,0.70906,2025-01-12 14:15
Rice,0.739995,2025-01-12 14:15
Olive,0.98944,2025-01-12 14:15
Tomato,0.01448994,2025-01-12 14:15
Lemon,0.029072,2025-01-12 14:15
Barley,0.08055,2025-01-12 14:15
Wood,0.03004468,2025-01-12 14:15
Stone,0.0866093,2025-01-12 14:15
Iron,0.4564,2025-01-12 14:15
Gold,1.825,2025-01-12 14:15
Egg,0.0424,2025-01-12 14:15
Honey,0.17777143,2025-01-12 14:15
Crimstone,3.98,2025-01-12 14:15
Leather,0.149098,2025-01-12 14:15
Wool,0.1783,2025-01-12 14:15
Merino Wool,0.14538462,2025-01-12 14:15
Feather,0.00726567,2025-01-12 14:15
Milk,0.352,2025-01-12 14:15
Goblin Emblem,0.119,2025-01-12 14:15
Bumpkin Emblem,0.149995,2025-01-12 14:15
Sunflorian Emblem,0.0945,2025-01-12 14:15
Nightshade Emblem,0.095,2025-01-12 14:15
Sunflower,0.0008,2025-01-12 14:45
Potato,0.0011,2025-01-12 14:45
Pumpkin,0.00135,2025-01-12 14:45
Carrot,0.00302,2025-01-12 14:45
Cabbage,0.004532,2025-01-12 14:45
Beetroot,0.009998,2025-01-12 14:45
Cauliflower,0.01084543,2025-01-12 14:45
Parsnip,0.01399647,2025-01-12 14:45
Radish,0.05207895,2025-01-12 14:45
Wheat,0.096648,2025-01-12 14:45
Kale,0.11571429,2025-01-12 14:45
Apple,0.06875,2025-01-12 14:45
Blueberry,0.054788,2025-01-12 14:45
Orange,0.05046667,2025-01-12 14:45
Eggplant,0.02730938,2025-01-12 14:45
Corn,0.057,2025-01-12 14:45
Banana,0.05925625,2025-01-12 14:45
Soybean,0.00565528,2025-01-12 14:45
Grape,0.70906,2025-01-12 14:45
Rice,0.73999,2025-01-12 14:45
Olive,0.98944,2025-01-12 14:45
Tomato,0.01448857,2025-01-12 14:45
Lemon,0.02878372,2025-01-12 14:45
Barley,0.08055,2025-01-12 14:45
Wood,0.03005,2025-01-12 14:45
Stone,0.0866,2025-01-12 14:45
Iron,0.4565,2025-01-12 14:45
Gold,1.84332,2025-01-12 14:45
Egg,0.0424,2025-01-12 14:45
Honey,0.19386,2025-01-12 14:45
Crimstone,3.9866,2025-01-12 14:45
Leather,0.149098,2025-01-12 14:45
Wool,0.1783,2025-01-12 14:45
Merino Wool,0.14538462,2025-01-12 14:45
Feather,0.007265,2025-01-12 14:45
Milk,0.352,2025-01-12 14:45
Goblin Emblem,0.119,2025-01-12 14:45
Bumpkin Emblem,0.149995,2025-01-12 14:45
Sunflorian Emblem,0.0945,2025-01-12 14:45
Nightshade Emblem,0.095,2025-01-12 14:45
Sunflower,0.0008,2025-01-12 15:00
Potato,0.0011,2025-01-12 15:00
Pumpkin,0.00135,2025-01-12 15:00
Carrot,0.003019,2025-01-12 15:00
Cabbage,0.004186,2025-01-12 15:00
Beetroot,0.009995,2025-01-12 15:00
Cauliflower,0.010844,2025-01-12 15:00
Parsnip,0.013994,2025-01-12 15:00
Radish,0.05207,2025-01-12 15:00
Wheat,0.09664762,2025-01-12 15:00
Kale,0.11699474,2025-01-12 15:00
Apple,0.06875,2025-01-12 15:00
Blueberry,0.054794,2025-01-12 15:00
Orange,0.05046667,2025-01-12 15:00
Eggplant,0.02730556,2025-01-12 15:00
Corn,0.057,2025-01-12 15:00
Banana,0.05925625,2025-01-12 15:00
Soybean,0.005655,2025-01-12 15:00
Grape,0.70906,2025-01-12 15:00
Rice,0.73999,2025-01-12 15:00
Olive,0.98943,2025-01-12 15:00
Tomato,0.01448857,2025-01-12 15:00
Lemon,0.02878372,2025-01-12 15:00
Barley,0.080625,2025-01-12 15:00
Wood,0.030049,2025-01-12 15:00
Stone,0.08601399,2025-01-12 15:00
Iron,0.4565,2025-01-12 15:00
Gold,1.84325,2025-01-12 15:00
Egg,0.0424,2025-01-12 15:00
Honey,0.19232857,2025-01-12 15:00
Crimstone,3.9866,2025-01-12 15:00
Leather,0.149,2025-01-12 15:00
Wool,0.1783,2025-01-12 15:00
Merino Wool,0.14538462,2025-01-12 15:00
Feather,0.007264,2025-01-12 15:00
Milk,0.354,2025-01-12 15:00
Goblin Emblem,0.118,2025-01-12 15:00
Bumpkin Emblem,0.14999,2025-01-12 15:00
Sunflorian Emblem,0.0945,2025-01-12 15:00
Nightshade Emblem,0.095,2025-01-12 15:00
Sunflower,0.0008,2025-01-12 15:15
Potato,0.0010998,2025-01-12 15:15
Pumpkin,0.00134953,2025-01-12 15:15
Carrot,0.0030175,2025-01-12 15:15
Cabbage,0.004186,2025-01-12 15:15
Beetroot,0.00996667,2025-01-12 15:15
Cauliflower,0.01084211,2025-01-12 15:15
Parsnip,0.01399,2025-01-12 15:15
Radish,0.05206667,2025-01-12 15:15
Wheat,0.09592308,2025-01-12 15:15
Kale,0.11698444,2025-01-12 15:15
Apple,0.067665,2025-01-12 15:15
Blueberry,0.054792,2025-01-12 15:15
Orange,0.05033333,2025-01-12 15:15
Eggplant,0.0273,2025-01-12 15:15
Corn,0.056995,2025-01-12 15:15
Banana,0.05263158,2025-01-12 15:15
Soybean,0.00561873,2025-01-12 15:15
Grape,0.70906,2025-01-12 15:15
Rice,0.739984,2025-01-12 15:15
Olive,0.98941579,2025-01-12 15:15
Tomato,0.01448469,2025-01-12 15:15
Lemon,0.028782,2025-01-12 15:15
Barley,0.08057879,2025-01-12 15:15
Wood,0.0299125,2025-01-12 15:15
Stone,0.0866102,2025-01-12 15:15
Iron,0.45632857,2025-01-12 15:15
Gold,1.83332778,2025-01-12 15:15
Egg,0.04249815,2025-01-12 15:15
Honey,0.192,2025-01-12 15:15
Crimstone,3.98,2025-01-12 15:15
Leather,0.14907333,2025-01-12 15:15
Wool,0.1783,2025-01-12 15:15
Merino Wool,0.145332,2025-01-12 15:15
Feather,0.00725313,2025-01-12 15:15
Milk,0.354,2025-01-12 15:15
Goblin Emblem,0.118,2025-01-12 15:15
Bumpkin Emblem,0.14999,2025-01-12 15:15
Sunflorian Emblem,0.0945,2025-01-12 15:15
Nightshade Emblem,0.0925,2025-01-12 15:15
Sunflower,0.0008,2025-01-12 15:45
Potato,0.0010998,2025-01-12 15:45
Pumpkin,0.00134953,2025-01-12 15:45
Carrot,0.0030175,2025-01-12 15:45
Cabbage,0.004186,2025-01-12 15:45
Beetroot,0.009966,2025-01-12 15:45
Cauliflower,0.010842,2025-01-12 15:45
Parsnip,0.01398984,2025-01-12 15:45
Radish,0.0520623,2025-01-12 15:45
Wheat,0.095998,2025-01-12 15:45
Kale,0.116666,2025-01-12 15:45
Apple,0.06766053,2025-01-12 15:45
Blueberry,0.0547935,2025-01-12 15:45
Orange,0.050332,2025-01-12 15:45
Eggplant,0.0273,2025-01-12 15:45
Corn,0.05699,2025-01-12 15:45
